uptime,step,dPosLHX,dPosLHY,dPosLHZ,dRotLHX,dRotLHY,dRotLHZ,dPosHeadX,dPosHeadY,dPosHeadZ,dRotHeadX,dRotHeadY,dRotHeadZ,dPosRHX,dPosRHY,dPosRHZ,dRotRHX,dRotRHY,dRotRHZ,cPosLHX,cPosLHY,cPosLHZ,cRotLHX,cRotLHY,cRotLHZ,cPosHeadX,cPosHeadY,cPosHeadZ,cRotHeadX,cRotHeadY,cRotHeadZ,cPosRHX,cPosRHY,cPosRHZ,cRotRHX,cRotRHY,cRotRHZ
30.57012,,0.01580,-0.01282,-0.01454,-0.00485,0.00630,-0.00579,0.04242,0.00445,0.00089,-0.00141,0.00127,0.00105,0.04574,0.01047,0.00345,-0.00303,-0.00263,0.00323,0.25984,0.77484,0.01203,0.17538,-0.89309,0.39029,-0.00971,1.58223,0.13646,-0.02509,0.99929,0.00910,-0.24250,0.75722,0.05965,0.11526,0.89782,-0.38091
30.77826,,0.01498,-0.01405,-0.00751,0.00431,-0.00228,0.00366,0.03006,-0.00064,-0.00360,-0.00008,0.00138,0.00039,0.00974,-0.00153,0.01003,0.00112,0.00109,0.00035,0.27483,0.76080,0.00452,0.18108,-0.89169,0.39803,0.02035,1.58159,0.13286,-0.01852,0.99977,0.00950,-0.23276,0.75568,0.06969,0.11441,0.88920,-0.38836
30.98728,,0.00880,-0.00026,-0.00666,0.00004,0.00034,-0.00004,0.02057,0.00108,-0.00347,-0.00021,-0.00014,0.00028,0.01069,-0.00527,0.01181,-0.00026,-0.00097,0.00328,0.28362,0.76053,-0.00214,0.16502,-0.89562,0.39646,0.04091,1.58267,0.12939,-0.01193,0.99984,0.01298,-0.22206,0.75042,0.08150,0.12703,0.88049,-0.40311
31.19538,,0.00620,-0.00513,-0.00138,0.00104,-0.00025,-0.00034,0.00864,0.00075,-0.00162,-0.00039,-0.00009,0.00005,0.00575,0.00070,-0.00272,-0.00061,-0.00020,0.00049,0.28982,0.75541,-0.00352,0.16644,-0.89215,0.40398,0.04955,1.58342,0.12776,-0.00767,0.99984,0.01601,-0.21632,0.75112,0.07878,0.12852,0.88060,-0.40212
31.40338,,0.00132,-0.00059,0.00099,0.00017,-0.00008,-0.00009,0.00183,0.00009,0.00049,-0.00019,0.00006,-0.00052,-0.00061,0.00137,-0.00329,0.00000,0.00033,-0.00008,0.29114,0.75481,-0.00253,0.16956,-0.89000,0.40778,0.05139,1.58351,0.12825,-0.00700,0.99982,0.01690,-0.21692,0.75249,0.07549,0.13029,0.88137,-0.39874
31.61186,,0.00014,-0.00142,0.00329,0.00104,-0.00026,0.00032,-0.00182,-0.00037,0.00396,-0.00016,0.00045,0.00002,-0.00236,0.00204,0.00040,-0.00012,-0.00008,0.00022,0.29129,0.75339,0.00076,0.17048,-0.88702,0.41311,0.04956,1.58314,0.13221,-0.00610,0.99978,0.01901,-0.21928,0.75453,0.07589,0.13334,0.88105,-0.39858
31.82007,,-0.00107,-0.00429,0.00637,0.00017,-0.00007,-0.00063,-0.00098,-0.00195,0.00299,0.00060,0.00061,0.00007,-0.00095,0.00185,-0.00252,-0.00057,-0.00030,0.00020,0.29022,0.74910,0.00713,0.16649,-0.88320,0.42139,0.04858,1.58119,0.13519,-0.00221,0.99989,0.01267,-0.22023,0.75639,0.07336,0.13545,0.88369,-0.39404
32.02845,,-0.00171,-0.00181,0.00135,0.00031,-0.00043,-0.00040,-0.00331,-0.00240,0.00243,0.00052,0.00081,-0.00062,-0.00123,-0.00069,-0.00100,-0.00087,-0.00076,0.00284,0.28851,0.74729,0.00848,0.17311,-0.88084,0.42359,0.04527,1.57879,0.13762,-0.00267,0.99987,0.00276,-0.22147,0.75569,0.07236,0.14435,0.88595,-0.39052
32.23656,,-0.00348,0.00055,-0.00354,-0.00036,0.00001,0.00001,-0.00729,-0.00429,0.00053,0.00158,0.00286,-0.00050,0.00106,0.00716,-0.00257,-0.00100,-0.00002,-0.00010,0.28502,0.74784,0.00493,0.18019,-0.88126,0.42071,0.03798,1.57450,0.13815,-0.00623,0.99893,-0.01618,-0.22040,0.76286,0.06980,0.15048,0.88951,-0.38465
32.44498,,-0.00636,0.00235,-0.00465,-0.00030,0.00029,-0.00001,-0.01405,-0.00498,0.00075,0.00169,0.00441,-0.00060,-0.00382,0.00406,0.00057,-0.00010,0.00051,0.00008,0.27866,0.75020,0.00028,0.18107,-0.88383,0.41597,0.02393,1.56952,0.13890,-0.01359,0.99431,-0.03512,-0.22422,0.76692,0.07037,0.15384,0.89073,-0.38036
32.65338,,-0.00778,0.00034,-0.00218,-0.00017,0.00034,-0.00062,-0.01791,-0.00434,0.00268,0.00040,0.00483,-0.00098,-0.00525,-0.00043,0.00610,0.00045,0.00048,-0.00043,0.27088,0.75054,-0.00189,0.18679,-0.88469,0.41421,0.00602,1.56519,0.14158,-0.02385,0.98401,-0.04656,-0.22948,0.76649,0.07647,0.15109,0.88921,-0.38040
32.86207,,-0.00856,-0.00049,-0.00142,-0.00001,0.00023,-0.00043,-0.02473,-0.00188,0.00511,0.00062,0.00585,-0.00117,-0.00581,-0.00411,0.01324,0.00059,0.00075,-0.00028,0.26233,0.75005,-0.00331,0.19363,-0.88424,0.41465,-0.01871,1.56331,0.14669,-0.03392,0.96126,-0.04704,-0.23528,0.76238,0.08971,0.14435,0.88415,-0.38694
33.06995,,-0.00957,-0.00221,-0.00181,-0.00016,0.00045,-0.00087,-0.02311,-0.00275,0.00399,0.00056,0.00483,-0.00049,-0.01549,-0.00277,0.01631,0.00132,0.00142,-0.00141,0.25276,0.74784,-0.00512,0.20247,-0.88274,0.41646,-0.04182,1.56056,0.15068,-0.04658,0.93551,-0.04958,-0.25078,0.75960,0.10602,0.13298,0.87459,-0.39527
33.27841,,-0.00585,0.00184,-0.00429,-0.00017,0.00018,-0.00096,-0.02035,-0.00219,0.00683,0.00043,0.00562,-0.00076,-0.01026,-0.00191,0.01449,0.00054,0.00114,-0.00094,0.24691,0.74967,-0.00941,0.20898,-0.88237,0.41556,-0.06216,1.55836,0.15751,-0.05371,0.90471,-0.04909,-0.26103,0.75769,0.12051,0.12499,0.86635,-0.40272
33.48726,,-0.00832,-0.00071,-0.00522,-0.00034,0.00097,-0.00033,-0.01516,-0.00087,0.01397,-0.00095,0.00569,-0.00023,-0.00852,0.00105,0.00994,0.00049,0.00108,-0.00120,0.23858,0.74897,-0.01463,0.21531,-0.88155,0.41600,-0.07732,1.55749,0.17148,-0.05950,0.86560,-0.04291,-0.26956,0.75873,0.13045,0.11508,0.85984,-0.40327
33.69555,,-0.01342,-0.00032,-0.00700,-0.00028,0.00052,-0.00048,-0.01163,-0.00039,0.02001,-0.00068,0.00622,-0.00196,-0.00569,0.00149,0.01133,0.00059,0.00075,-0.00055,0.22517,0.74865,-0.02163,0.22168,-0.88235,0.41325,-0.08895,1.55710,0.19150,-0.06453,0.81664,-0.02970,-0.27525,0.76022,0.14178,0.10654,0.85294,-0.40465
33.90371,,-0.01314,-0.00038,-0.00930,-0.00068,0.00078,-0.00073,-0.00536,0.00123,0.01652,-0.00071,0.00369,-0.00052,-0.00696,-0.00016,0.01986,0.00071,0.00133,-0.00123,0.21203,0.74826,-0.03092,0.23396,-0.88245,0.40783,-0.09431,1.55833,0.20802,-0.06202,0.77795,-0.01853,-0.28221,0.76006,0.16164,0.09411,0.84128,-0.40851
34.11193,,-0.01222,-0.00071,-0.00788,-0.00063,0.00081,-0.00065,-0.00429,-0.00028,0.01723,-0.00062,0.00446,-0.00026,-0.00423,0.00066,0.01885,0.00119,0.00157,-0.00110,0.19981,0.74755,-0.03880,0.24374,-0.88247,0.40225,-0.09860,1.55805,0.22525,-0.06308,0.73497,-0.00934,-0.28644,0.76072,0.18049,0.08205,0.83054,-0.41270
34.32043,,-0.01104,-0.00082,-0.00479,-0.00059,0.00107,-0.00129,-0.00117,0.00069,0.02036,-0.00132,0.00465,-0.00066,-0.00362,0.00004,0.01157,0.00037,0.00075,-0.00029,0.18876,0.74673,-0.04359,0.24883,-0.88262,0.39833,-0.09977,1.55874,0.24561,-0.06101,0.68131,0.00495,-0.29006,0.76076,0.19206,0.07658,0.82376,-0.41440
34.52877,,-0.00794,-0.00081,-0.00263,-0.00061,0.00051,-0.00007,0.00014,0.00074,0.01177,-0.00168,0.00136,0.00087,-0.00417,0.00234,0.00871,0.00030,0.00067,-0.00090,0.18083,0.74593,-0.04622,0.25348,-0.88244,0.39490,-0.09963,1.55948,0.25738,-0.05554,0.65893,0.01253,-0.29424,0.76310,0.20077,0.07008,0.81796,-0.41319
34.73729,,-0.00684,0.00182,-0.00285,-0.00016,0.00014,-0.00004,0.00202,0.00223,0.00649,-0.00042,0.00076,-0.00054,-0.00053,-0.00106,0.00594,0.00003,0.00009,0.00006,0.17398,0.74775,-0.04907,0.25328,-0.88518,0.38788,-0.09761,1.56171,0.26386,-0.04683,0.65120,0.02419,-0.29476,0.76204,0.20670,0.06953,0.81451,-0.41438
34.94563,,-0.00591,0.00016,-0.00002,-0.00006,0.00023,-0.00032,0.00113,-0.00004,0.00629,-0.00096,0.00062,0.00013,-0.00115,0.00165,0.00521,0.00010,0.00027,-0.00016,0.16807,0.74790,-0.04909,0.25531,-0.88531,0.38542,-0.09648,1.56167,0.27016,-0.04907,0.64506,0.02656,-0.29591,0.76369,0.21191,0.06704,0.81242,-0.41388
35.15374,,0.00042,-0.00308,0.00001,0.00001,-0.00002,-0.00010,0.00153,0.00009,0.00519,0.00043,0.00103,-0.00004,-0.00135,0.00159,0.00285,-0.00015,0.00004,-0.00011,0.16849,0.74482,-0.04908,0.25826,-0.88456,0.38478,-0.09495,1.56177,0.27535,-0.05053,0.63880,0.02800,-0.29725,0.76529,0.21476,0.06684,0.81203,-0.41224
35.36195,,0.00064,-0.00104,0.00124,-0.00009,-0.00005,-0.00001,0.00087,-0.00079,0.00416,-0.00005,0.00003,-0.00024,-0.00151,0.00071,0.00181,-0.00005,0.00013,0.00000,0.16912,0.74378,-0.04784,0.26052,-0.88374,0.38488,-0.09409,1.56097,0.27951,-0.05417,0.63570,0.02781,-0.29877,0.76600,0.21657,0.06770,0.81198,-0.41069
35.57058,,-0.00037,0.00044,-0.00130,-0.00014,-0.00032,0.00061,0.00068,0.00054,0.00117,0.00011,-0.00053,0.00022,0.00025,-0.00028,-0.00134,-0.00040,-0.00045,0.00060,0.16875,0.74422,-0.04914,0.25804,-0.88594,0.38169,-0.09340,1.56152,0.28068,-0.05353,0.64073,0.02974,-0.29852,0.76572,0.21523,0.07068,0.81460,-0.40962
35.77839,,0.00433,-0.00071,0.00214,0.00057,-0.00090,-0.00030,-0.00038,0.00158,-0.00347,-0.00036,-0.00158,-0.00114,-0.00048,0.00055,-0.00514,-0.00057,-0.00075,0.00124,0.17308,0.74350,-0.04700,0.25341,-0.88786,0.38150,-0.09378,1.56309,0.27721,-0.05205,0.65729,0.03314,-0.29900,0.76626,0.21010,0.07795,0.82014,-0.40912
35.98671,,0.01017,-0.00227,0.00833,0.00074,-0.00007,-0.00065,-0.00380,0.00128,-0.01848,-0.00082,-0.00745,0.00033,-0.00087,-0.00046,-0.00727,-0.00037,-0.00058,0.00057,0.18325,0.74123,-0.03867,0.24835,-0.88800,0.38611,-0.09758,1.56437,0.25874,-0.04547,0.71655,0.01549,-0.29987,0.76580,0.20282,0.08500,0.82663,-0.40738
36.19525,,0.00911,0.00332,0.00374,0.00047,-0.00158,0.00229,0.00466,0.00190,-0.03859,0.00028,-0.01138,0.00197,0.00279,-0.00324,-0.00931,-0.00027,-0.00075,0.00080,0.19236,0.74455,-0.03493,0.23284,-0.89348,0.38402,-0.09292,1.56627,0.22014,-0.03496,0.83277,-0.00560,-0.29709,0.76257,0.19352,0.08760,0.83477,-0.40531
36.40346,,0.01867,-0.00085,0.01171,0.00072,-0.00114,0.00071,0.01967,0.00179,-0.03380,-0.00033,-0.01408,0.00158,0.00636,-0.00556,-0.01252,-0.00108,-0.00205,0.00086,0.21103,0.74370,-0.02322,0.22327,-0.89217,0.39140,-0.07325,1.56805,0.18634,-0.03453,0.92560,-0.01579,-0.29072,0.75701,0.18099,0.09432,0.84358,-0.40680
36.61153,,0.02016,0.00086,0.01540,0.00122,-0.00222,0.00201,0.02621,0.00124,-0.01879,0.00045,-0.00910,-0.00008,0.00528,-0.00247,-0.01937,-0.00129,-0.00180,0.00220,0.23119,0.74456,-0.00782,0.20625,-0.89090,0.39860,-0.04704,1.56929,0.16755,-0.02764,0.97323,-0.02404,-0.28544,0.75453,0.16162,0.10924,0.85580,-0.40534
36.81949,,0.02125,0.00132,0.02096,0.00120,-0.00171,0.00121,0.02124,0.00165,-0.00740,0.00018,-0.00604,0.00089,0.00921,-0.00154,-0.02466,-0.00143,-0.00245,0.00173,0.25244,0.74587,0.01314,0.19095,-0.88641,0.40738,-0.02579,1.57094,0.16015,-0.01738,0.99293,-0.02452,-0.27624,0.75299,0.13696,0.12491,0.86995,-0.39971
37.02785,,0.01739,0.00030,0.02128,0.00082,-0.00086,0.00112,0.01217,0.00005,0.00013,0.00040,-0.00418,-0.00009,0.01185,0.00106,-0.02448,-0.00089,-0.00199,0.00195,0.26983,0.74617,0.03442,0.18024,-0.88052,0.41454,-0.01362,1.57099,0.16029,-0.01188,0.99869,-0.02660,-0.26439,0.75405,0.11248,0.13472,0.88293,-0.39021
37.23624,,0.00595,0.00343,0.01481,0.00029,-0.00120,0.00152,0.00868,0.00117,0.00305,-0.00003,-0.00638,-0.00022,0.01087,-0.00185,-0.01532,-0.00077,-0.00220,0.00045,0.27578,0.74960,0.04923,0.16754,-0.87780,0.41568,-0.00493,1.57216,0.16334,-0.00859,0.99921,-0.02338,-0.25352,0.75220,0.09716,0.14359,0.89091,-0.38709
37.44449,,0.00787,0.00260,0.01816,0.00124,-0.00145,0.00164,0.00867,0.00040,0.00525,-0.00006,-0.00567,-0.00043,0.00984,-0.00448,-0.01231,-0.00059,-0.00188,0.00138,0.28365,0.75220,0.06739,0.15600,-0.87274,0.41674,0.00374,1.57255,0.16860,-0.00623,0.99277,-0.01852,-0.24368,0.74772,0.08486,0.15353,0.89700,-0.38500
37.65282,,0.01247,-0.00046,0.02871,0.00119,-0.00173,0.00090,0.00521,-0.00108,0.00573,-0.00014,-0.00299,-0.00084,0.01096,-0.00259,-0.01605,-0.00085,-0.00171,0.00117,0.29612,0.75174,0.09610,0.14581,-0.86169,0.42428,0.00895,1.57148,0.17433,0.00140,0.98167,-0.02074,-0.23272,0.74513,0.06880,0.16417,0.90285,-0.37977
37.86116,,0.00627,-0.00005,0.02747,0.00075,-0.00113,0.00055,0.00224,-0.00203,0.00667,0.00044,-0.00424,0.00044,0.01200,0.00075,-0.01605,-0.00079,-0.00181,0.00123,0.30239,0.75169,0.12357,0.13064,-0.85158,0.42822,0.01119,1.56945,0.18099,0.00715,0.96955,-0.02570,-0.22072,0.74588,0.05275,0.17422,0.90883,-0.37070
38.06971,,-0.00329,-0.00154,0.02226,0.00002,0.00015,0.00043,-0.00071,-0.00186,0.00760,-0.00002,-0.00208,0.00062,0.00612,0.00088,-0.01005,0.00047,-0.00046,-0.00021,0.29909,0.75014,0.14583,0.11749,-0.84390,0.43138,0.01047,1.56759,0.18860,0.01447,0.95763,-0.02873,-0.21460,0.74677,0.04270,0.18296,0.91174,-0.36437
38.27807,,-0.00566,-0.00144,0.01752,0.00107,-0.00084,0.00110,-0.00584,-0.00050,0.00827,-0.00014,-0.00125,0.00001,0.00092,0.00296,-0.00512,-0.00080,-0.00121,0.00075,0.29343,0.74870,0.16336,0.10674,-0.83703,0.43318,0.00463,1.56708,0.19687,0.01578,0.94883,-0.02801,-0.21368,0.74973,0.03758,0.18902,0.91400,-0.35795
38.48616,,-0.00494,0.00048,0.01396,0.00038,-0.00096,0.00075,-0.00687,-0.00043,0.00781,0.00033,-0.00233,0.00076,0.00595,0.00386,-0.00639,-0.00069,-0.00074,0.00030,0.28849,0.74918,0.17732,0.09885,-0.83131,0.43335,-0.00224,1.56666,0.20467,0.02082,0.94032,-0.02702,-0.20773,0.75359,0.03119,0.19258,0.91759,-0.34776
38.69468,,-0.00251,0.00446,0.01018,0.00049,-0.00160,0.00039,-0.00123,-0.00297,0.00601,0.00081,-0.00358,-0.00031,0.00409,-0.00076,-0.00249,-0.00012,-0.00058,0.00025,0.28598,0.75365,0.18750,0.09712,-0.82697,0.43235,-0.00347,1.56369,0.21068,0.02653,0.92232,-0.03387,-0.20364,0.75283,0.02869,0.19729,0.91774,-0.34418
38.90299,,0.00083,0.00140,0.01105,0.00026,-0.00051,0.00031,-0.00077,-0.00280,0.00425,0.00032,-0.00083,0.00031,0.00139,-0.00022,0.00188,0.00000,-0.00047,0.00048,0.28681,0.75505,0.19855,0.09673,-0.82107,0.43346,-0.00424,1.56088,0.21493,0.03491,0.90949,-0.03969,-0.20225,0.75261,0.03057,0.20131,0.91600,-0.34538
39.11124,,-0.00591,-0.00109,0.00268,-0.00002,0.00020,-0.00004,-0.00298,-0.00146,0.00099,0.00052,0.00068,-0.00003,-0.00371,0.00192,-0.00263,-0.00041,0.00011,-0.00009,0.28090,0.75397,0.20122,0.09480,-0.82046,0.43390,-0.00722,1.55943,0.21592,0.03697,0.90769,-0.04332,-0.20596,0.75453,0.02794,0.20522,0.91585,-0.34293
39.31966,,-0.00582,-0.00081,-0.00349,-0.00067,0.00065,-0.00061,-0.00343,-0.00048,-0.00007,0.00014,0.00188,-0.00012,-0.00866,0.00280,-0.00182,0.00035,0.00063,-0.00007,0.27508,0.75316,0.19774,0.09597,-0.82309,0.43287,-0.01065,1.55895,0.21585,0.03896,0.91438,-0.04457,-0.21462,0.75733,0.02613,0.20708,0.91658,-0.34041
39.52771,,-0.00613,0.00599,-0.01254,-0.00167,0.00107,-0.00020,-0.00543,0.00081,-0.00346,-0.00016,0.00207,0.00026,-0.00755,0.00098,0.00606,0.00042,0.00056,-0.00073,0.26895,0.75915,0.18520,0.09832,-0.83319,0.42244,-0.01608,1.55976,0.21239,0.03893,0.92806,-0.04389,-0.22217,0.75831,0.03218,0.20392,0.91662,-0.34308
39.73598,,-0.00988,0.01044,-0.02525,-0.00242,0.00154,-0.00281,-0.00741,0.00106,-0.00583,-0.00027,0.00196,-0.00070,-0.00950,-0.00164,0.01116,0.00126,0.00119,-0.00042,0.25908,0.76959,0.15995,0.10865,-0.85082,0.40279,-0.02349,1.56082,0.20656,0.03502,0.94102,-0.04305,-0.23167,0.75667,0.04335,0.19362,0.91558,-0.35244
39.94512,,-0.00653,0.00615,-0.01855,-0.00017,0.00012,-0.00004,-0.01105,0.00048,-0.00987,0.00001,0.00414,-0.00117,-0.00814,-0.00188,0.00723,0.00036,0.00039,-0.00089,0.25255,0.77574,0.14140,0.12328,-0.86118,0.39163,-0.03455,1.56130,0.19669,0.02551,0.95545,-0.04556,-0.23981,0.75479,0.05058,0.18581,0.91407,-0.36019
40.15313,,-0.00361,0.00084,-0.01186,-0.00050,0.00050,-0.00046,-0.01403,-0.00028,-0.01397,-0.00041,0.00365,-0.00108,-0.00472,-0.00006,-0.00142,0.00037,0.00100,-0.00087,0.24893,0.77658,0.12954,0.12793,-0.86444,0.38945,-0.04857,1.56102,0.18272,0.01380,0.96981,-0.05000,-0.24453,0.75473,0.04915,0.17765,0.91443,-0.36264
40.36084,,-0.00877,0.01269,-0.02778,-0.00117,0.00006,0.00186,-0.01875,-0.00003,-0.01817,0.00003,0.00405,-0.00035,-0.00994,0.00014,-0.00661,0.00053,0.00107,-0.00143,0.24016,0.78927,0.10176,0.12900,-0.87484,0.37204,-0.06732,1.56099,0.16456,0.00564,0.98430,-0.05228,-0.25447,0.75487,0.04255,0.16972,0.91532,-0.36298
40.56914,,-0.01471,0.02852,-0.04530,-0.00391,0.00183,0.00113,-0.01374,0.00167,-0.01740,-0.00001,0.00264,-0.00005,-0.01912,-0.00257,-0.00266,-0.00058,-0.00055,0.00018,0.22545,0.81778,0.05646,0.12261,-0.89653,0.33399,-0.08106,1.56266,0.14715,-0.00139,0.99101,-0.05174,-0.27359,0.75230,0.03988,0.16727,0.91181,-0.36981
40.77768,,-0.00386,0.01800,-0.04440,-0.00068,0.00130,0.00196,-0.00138,0.00262,-0.01571,-0.00055,0.00149,-0.00044,-0.01226,0.00154,-0.00297,0.00069,0.00074,-0.00017,0.22160,0.83579,0.01206,0.10571,-0.91047,0.31450,-0.08244,1.56528,0.13144,-0.00421,0.99365,-0.05450,-0.28585,0.75384,0.03691,0.15255,0.90899,-0.37580
40.98584,,0.01374,0.01021,-0.02706,-0.00039,-0.00128,-0.00004,0.02354,0.00110,-0.01180,0.00023,0.00024,0.00000,0.00123,-0.00093,0.00703,0.00168,0.00220,-0.00100,0.23534,0.84600,-0.01500,0.09976,-0.92036,0.29739,-0.05890,1.56638,0.11965,-0.00384,0.99448,-0.05580,-0.28462,0.75290,0.04394,0.14719,0.90062,-0.38916
41.19411,,0.03977,-0.01270,-0.00600,0.00050,0.00277,0.00074,0.06077,-0.00600,-0.00334,0.00030,-0.00515,0.00051,0.02938,-0.00290,0.01061,0.00062,0.00234,-0.00510,0.27511,0.83330,-0.02100,0.08223,-0.92362,0.30062,0.00187,1.56038,0.11630,-0.00587,0.99159,-0.05518,-0.25525,0.75000,0.05456,0.14088,0.89377,-0.39586
41.40337,,0.05106,-0.01338,0.01421,-0.00126,0.00015,-0.00898,0.08459,0.00339,0.00268,-0.00031,-0.00358,0.00083,0.06150,0.00474,0.00332,-0.00504,-0.00651,0.01337,0.32618,0.81991,-0.00679,0.08232,-0.92746,0.30969,0.08645,1.56377,0.11898,-0.00616,0.98198,-0.05880,-0.19374,0.75474,0.05787,0.14313,0.89303,-0.39634
41.61119,,0.05012,-0.03872,0.03718,0.00329,0.00126,-0.00325,0.06889,0.00065,0.00218,0.00015,-0.00484,-0.00015,0.04019,0.02356,-0.02112,-0.00139,0.00123,-0.00129,0.37629,0.78120,0.03039,0.09117,-0.90250,0.37375,0.15534,1.56442,0.12116,-0.00304,0.97114,-0.05886,-0.15355,0.77830,0.03675,0.13500,0.90174,-0.36846
41.81921,,0.02694,-0.03095,0.03042,0.00289,-0.00053,-0.00231,0.04112,0.00207,0.00080,0.00007,-0.00294,-0.00006,0.02549,0.02781,-0.01419,-0.00329,0.00051,-0.00034,0.40323,0.75025,0.06081,0.12302,-0.87912,0.42157,0.19646,1.56649,0.12196,-0.00029,0.95929,-0.06209,-0.12805,0.80611,0.02256,0.13306,0.91334,-0.33712
42.02771,,0.00874,-0.02219,0.02565,0.00253,-0.00136,-0.00068,0.01052,0.00028,-0.00302,-0.00007,-0.00165,0.00150,0.00360,0.01010,-0.00932,-0.00092,-0.00026,0.00049,0.41197,0.72806,0.08646,0.14930,-0.85693,0.45563,0.20698,1.56677,0.11894,0.00243,0.94822,-0.06287,-0.12445,0.81621,0.01324,0.13494,0.92113,-0.31846
42.23589,,-0.00474,-0.00096,0.00608,0.00047,-0.00224,0.00330,-0.01813,-0.00259,-0.00153,0.00008,-0.00148,0.00062,-0.01446,-0.00546,-0.01274,-0.00018,-0.00041,0.00174,0.40723,0.72710,0.09255,0.14793,-0.84871,0.46072,0.18885,1.56418,0.11741,0.00734,0.93764,-0.06015,-0.13892,0.81075,0.00051,0.13842,0.92463,-0.31660
42.44439,,-0.02389,0.01909,-0.01436,0.00249,-0.00352,0.00895,-0.05230,0.00127,0.00226,-0.00080,-0.00135,-0.00018,-0.03641,-0.03112,-0.00880,-0.00116,-0.00299,0.00358,0.38334,0.74619,0.07819,0.10208,-0.84598,0.43511,0.13655,1.56545,0.11967,0.01400,0.92692,-0.05495,-0.17532,0.77963,-0.00829,0.18555,0.91572,-0.34021
42.65253,,-0.04126,0.03095,-0.00523,-0.00038,-0.00210,0.00698,-0.05965,0.00096,-0.00461,-0.00084,-0.00281,0.00041,-0.04975,-0.02391,0.00687,0.00095,-0.00294,0.00570,0.34208,0.77714,0.07296,0.05880,-0.85181,0.39744,0.07690,1.56641,0.11507,0.01507,0.91455,-0.04876,-0.22507,0.75572,-0.00142,0.19826,0.90181,-0.37658
42.86080,,-0.02950,0.03327,0.00863,-0.00759,-0.00257,0.00454,-0.04028,-0.00073,-0.00498,0.00034,-0.00050,0.00253,-0.03575,-0.02099,0.00178,-0.00021,-0.00013,-0.00059,0.31258,0.81041,0.08159,0.05585,-0.86292,0.35403,0.03661,1.56569,0.11009,0.01474,0.90094,-0.04755,-0.26082,0.73473,0.00036,0.20933,0.89070,-0.40007
43.06913,,-0.00639,0.03773,-0.00501,-0.00288,0.00043,0.00162,-0.01735,0.00246,0.00281,-0.00078,-0.00201,0.00016,0.00009,-0.00251,-0.00588,-0.00014,-0.00076,-0.00002,0.30619,0.84815,0.07658,0.03655,-0.87900,0.29942,0.01926,1.56815,0.11290,0.01553,0.89174,-0.03929,-0.26073,0.73222,-0.00552,0.20402,0.89375,-0.39728
43.27746,,0.01249,0.01101,-0.00747,-0.00025,-0.00009,-0.00060,0.00975,0.00275,0.01243,-0.00038,-0.00155,0.00012,0.02284,0.00033,-0.00864,-0.00111,-0.00092,0.00026,0.31868,0.85916,0.06911,0.03285,-0.88134,0.28502,0.02901,1.57089,0.12533,0.01613,0.87759,-0.03211,-0.23789,0.73254,-0.01417,0.19454,0.90011,-0.38869
43.48568,,0.02628,-0.00919,0.00556,-0.00282,0.00892,0.00490,0.03708,-0.00209,0.01988,-0.00004,-0.00116,-0.00088,0.02202,-0.00273,0.00254,-0.00027,0.00173,0.00046,0.34496,0.84997,0.07467,0.02357,-0.88686,0.28319,0.06609,1.56880,0.14521,0.01332,0.86987,-0.01585,-0.21587,0.72981,-0.01163,0.19835,0.90094,-0.38392
43.69406,,0.04130,-0.02687,0.02356,-0.00287,0.00408,-0.00454,0.06696,0.00275,0.02875,-0.00045,-0.00070,0.00132,0.04124,0.01187,0.02228,-0.00396,-0.00341,0.00555,0.38626,0.82310,0.09824,0.01640,-0.88008,0.32396,0.13305,1.57155,0.17395,0.01930,0.86337,-0.01793,-0.17463,0.74168,0.01065,0.18092,0.90159,-0.38483
43.90226,,0.03155,-0.03557,0.03450,0.00389,0.00116,-0.00246,0.05737,-0.00122,0.02066,0.00006,0.00013,-0.00009,0.03615,0.01390,0.01768,-0.00142,0.00076,-0.00103,0.41781,0.78753,0.13273,0.03774,-0.86988,0.37148,0.19042,1.57033,0.19461,0.02061,0.86133,-0.02193,-0.13848,0.75558,0.02833,0.18819,0.90487,-0.37054
44.11098,,0.01125,-0.02001,0.01805,0.00014,0.00101,-0.00171,0.03035,-0.00002,0.01255,0.00033,0.00066,0.00022,0.01134,0.01948,0.01561,0.00079,0.00130,-0.00142,0.42906,0.76752,0.15078,0.05410,-0.86608,0.39777,0.22077,1.57031,0.20716,0.02482,0.86480,-0.02822,-0.12714,0.77506,0.04394,0.18133,0.91026,-0.35611
44.31908,,-0.00656,-0.00566,-0.00028,-0.00024,0.00025,-0.00110,0.00408,0.00000,0.00765,0.00002,-0.00032,0.00053,-0.00583,0.00867,0.00306,-0.00085,0.00062,-0.00158,0.42250,0.76186,0.15050,0.05723,-0.86602,0.40269,0.22484,1.57031,0.21481,0.03101,0.86638,-0.02762,-0.13297,0.78373,0.04700,0.18124,0.91169,-0.34956
44.52756,,-0.01544,-0.00408,0.00195,0.00029,-0.00107,-0.00183,-0.02344,-0.00175,0.00247,0.00005,0.00019,-0.00021,-0.00768,0.01666,-0.02028,-0.00182,-0.00137,-0.00159,0.40706,0.75778,0.15245,0.06230,-0.86273,0.40752,0.20141,1.56856,0.21728,0.03510,0.86779,-0.02517,-0.14065,0.80039,0.02672,0.16076,0.92891,-0.31429
