uptime,step,dPosLHX,dPosLHY,dPosLHZ,dRotLHX,dRotLHY,dRotLHZ,dPosHeadX,dPosHeadY,dPosHeadZ,dRotHeadX,dRotHeadY,dRotHeadZ,dPosRHX,dPosRHY,dPosRHZ,dRotRHX,dRotRHY,dRotRHZ,cPosLHX,cPosLHY,cPosLHZ,cRotLHX,cRotLHY,cRotLHZ,cPosHeadX,cPosHeadY,cPosHeadZ,cRotHeadX,cRotHeadY,cRotHeadZ,cPosRHX,cPosRHY,cPosRHZ,cRotRHX,cRotRHY,cRotRHZ
11.05541,0,0.00248,0.00021,-0.00130,-0.00125,0.00010,0.00240,0.00208,-0.00040,0.00079,-0.00037,0.00107,-0.00081,0.00111,0.00127,-0.00010,-0.00301,0.00183,0.00078,-0.06296,0.73835,0.11231,0.04484,-0.76740,0.52208,-0.37219,1.58433,0.07810,0.02347,-0.98106,0.00170,-0.42640,1.03969,-0.11041,0.02469,0.99011,-0.04663
11.11113,1,0.00160,-0.00051,-0.00196,-0.00265,0.00227,-0.00613,0.00242,0.00013,0.00150,-0.00027,0.00167,-0.00140,0.00154,0.00123,-0.00061,-0.00312,0.00301,0.00151,-0.05274,0.73193,0.10978,0.04283,-0.75495,0.54630,-0.36294,1.58305,0.08260,0.02942,-0.98191,0.00245,-0.42077,1.04444,-0.11219,0.02638,0.99162,-0.03501
11.15305,0,0.00136,0.00140,-0.00346,-0.01355,0.00355,-0.01183,0.00260,-0.00035,0.00113,-0.00163,0.00148,-0.00182,0.00131,0.00086,-0.00058,-0.00082,0.00434,0.00183,-0.04811,0.73452,0.09946,0.06753,-0.77651,0.52870,-0.35522,1.58500,0.08561,0.03498,-0.98248,0.00384,-0.41679,1.04739,-0.11369,0.03181,0.99288,-0.02751
11.20812,0,0.00175,0.00012,0.00013,0.00566,0.00199,-0.00492,0.00274,-0.00077,0.00118,-0.00088,0.00109,-0.00100,0.00075,0.00145,-0.00027,0.00196,0.00555,-0.00276,-0.04234,0.73860,0.09130,0.11533,-0.78750,0.52679,-0.34470,1.58884,0.08952,0.03943,-0.98313,0.00490,-0.41367,1.05303,-0.11558,0.02033,0.99522,-0.03476
11.26381,0,0.00207,0.00125,-0.00237,-0.00438,0.00167,0.00328,0.00231,0.00073,0.00067,0.00145,0.00056,0.00004,0.00107,0.00336,0.00161,-0.00381,0.00212,-0.00510,-0.03234,0.74296,0.08815,0.09703,-0.78538,0.52818,-0.33487,1.58692,0.09324,0.03966,-0.98361,-0.00077,-0.41028,1.06240,-0.11267,0.01050,0.99694,-0.03451
11.30553,0,0.00094,0.00043,-0.00141,-0.00626,0.00344,0.00137,0.00209,-0.00036,0.00056,0.00034,0.00119,-0.00171,0.00249,0.00102,0.00208,-0.00257,-0.00226,0.00377,-0.02835,0.74497,0.08166,0.09117,-0.79941,0.51113,-0.32833,1.58821,0.09510,0.04243,-0.98408,0.00282,-0.40343,1.06898,-0.10591,0.00842,0.99667,-0.02121
11.36129,0,0.00129,-0.00093,0.00142,0.00327,-0.00120,-0.00170,0.00154,-0.00024,0.00082,0.00138,0.00153,-0.00008,0.00203,0.00117,0.00194,-0.00198,-0.00124,0.00355,-0.02548,0.74119,0.08665,0.10717,-0.79390,0.52404,-0.32115,1.58640,0.09754,0.04493,-0.98480,0.00503,-0.39407,1.07110,-0.09849,0.03351,0.99588,-0.01357
11.40320,0,0.00015,-0.00038,0.00028,-0.00016,0.00042,0.00173,0.00099,0.00054,0.00022,0.00186,0.00043,0.00085,0.00082,0.00210,0.00160,-0.00279,0.00081,-0.00119,-0.02499,0.73991,0.08852,0.09768,-0.79254,0.52407,-0.31741,1.58762,0.09878,0.04190,-0.98524,0.01106,-0.39030,1.07700,-0.09299,0.03118,0.99591,-0.00513
11.45849,0,0.00054,-0.00131,0.00236,0.00272,-0.00102,-0.00650,0.00074,0.00010,0.00044,-0.00046,0.00068,0.00179,0.00008,0.00128,0.00064,0.00300,0.00415,-0.00294,-0.01989,0.73387,0.09594,0.11223,-0.78696,0.53427,-0.31376,1.58835,0.10067,0.03719,-0.98592,0.01276,-0.38965,1.08347,-0.08920,0.02294,0.99723,-0.00525
11.50032,0,0.00021,-0.00103,0.00145,0.00314,0.00002,0.00382,-0.00004,-0.00007,0.00020,-0.00103,0.00041,0.00061,-0.00001,0.00216,0.00097,-0.00208,0.00054,-0.00572,-0.01891,0.73072,0.10117,0.11085,-0.78152,0.54076,-0.31290,1.58850,0.10139,0.03509,-0.98632,0.01087,-0.38955,1.08980,-0.08644,0.00519,0.99775,-0.00479
11.55559,0,-0.00042,-0.00060,0.00126,0.00281,-0.00054,0.00252,-0.00037,-0.00021,-0.00025,-0.00121,0.00058,-0.00042,0.00016,-0.00138,-0.00073,0.00051,-0.00198,0.00480,-0.01866,0.72781,0.10628,0.09743,-0.77521,0.54565,-0.31358,1.58866,0.10094,0.03546,-0.98680,0.00698,-0.38802,1.09167,-0.08535,0.00629,0.99748,0.00009
11.61106,0,-0.00077,0.00012,-0.00043,-0.00128,0.00120,-0.00064,-0.00073,-0.00018,-0.00046,-0.00014,0.00031,0.00006,0.00004,-0.00007,0.00002,-0.00002,-0.00068,-0.00063,-0.02224,0.72749,0.10618,0.09992,-0.77688,0.54533,-0.31449,1.58847,0.10033,0.03480,-0.98715,0.00508,-0.38795,1.08975,-0.08633,0.01032,0.99726,-0.00066
11.65289,0,-0.00036,-0.00009,0.00005,0.00008,-0.00014,0.00028,-0.00103,-0.00041,-0.00061,-0.00038,0.00020,-0.00024,-0.00008,-0.00090,-0.00019,0.00087,-0.00151,0.00030,-0.02393,0.72706,0.10636,0.09945,-0.77726,0.54537,-0.31847,1.58747,0.09783,0.03541,-0.98729,0.00474,-0.38803,1.08808,-0.08659,0.00995,0.99699,-0.00248
11.70798,0,-0.00104,0.00011,0.00047,0.00156,-0.00093,0.00811,-0.00126,-0.00035,-0.00077,0.00002,-0.00040,0.00047,-0.00131,-0.00412,-0.00114,0.00564,-0.00278,0.00103,-0.02737,0.72646,0.10803,0.08755,-0.77552,0.54399,-0.32341,1.58648,0.09503,0.03491,-0.98715,0.00445,-0.39200,1.07511,-0.09022,0.01515,0.99609,-0.01764
11.76311,0,-0.00009,0.00047,-0.00042,-0.00097,-0.00216,0.00162,-0.00181,-0.00020,-0.00057,0.00035,-0.00032,0.00039,-0.00286,-0.00244,-0.00044,-0.00370,0.00102,-0.00451,-0.02866,0.72792,0.10717,0.07831,-0.77469,0.53941,-0.33004,1.58409,0.09264,0.03261,-0.98676,0.00378,-0.40033,1.06227,-0.09317,0.00825,0.99585,-0.02745
11.80505,2,0.00018,0.00131,-0.00058,0.00041,-0.00237,0.00900,-0.00213,-0.00047,-0.00059,-0.00071,-0.00087,0.00175,-0.00183,-0.01002,-0.00195,0.01613,0.00036,0.00986,-0.02774,0.73180,0.10455,0.06758,-0.77401,0.53083,-0.33613,1.58335,0.09063,0.02848,-0.98652,0.00295,-0.40340,1.03731,-0.09770,0.03611,0.99253,-0.06626
11.86035,0,-0.00064,0.00259,0.00018,0.00057,-0.00334,0.00367,-0.00216,-0.00356,0.00006,0.00211,0.00015,-0.00021,-0.00167,-0.00611,-0.00015,0.00363,-0.00649,0.00129,-0.02974,0.73916,0.10290,0.05841,-0.77240,0.52423,-0.34499,1.58957,0.08695,0.02633,-0.98629,0.00950,-0.41053,1.01245,-0.09910,0.04124,0.98930,-0.07904
11.90203,0,-0.00121,0.00417,-0.00154,0.00030,-0.00110,0.01242,-0.00246,-0.00069,-0.00079,-0.00176,0.00046,0.00031,-0.00308,-0.00918,0.00007,0.01652,0.00185,0.01492,-0.03291,0.75177,0.10280,0.04097,-0.76842,0.51667,-0.35202,1.58236,0.08537,0.02488,-0.98654,-0.00704,-0.41718,0.98511,-0.09909,0.07517,0.98152,-0.12135
11.95764,0,-0.00213,0.00337,-0.00528,-0.01313,0.00691,-0.00074,-0.00183,0.00066,-0.00133,0.00214,0.00123,-0.00117,-0.00237,-0.00388,0.00096,-0.00248,-0.00393,-0.00495,-0.03991,0.76679,0.08293,0.00385,-0.79644,0.47423,-0.35991,1.58466,0.08109,0.02892,-0.98750,0.00213,-0.43101,0.96862,-0.09669,0.07184,0.98237,-0.11951
12.01345,0,-0.00190,0.00255,-0.00239,-0.00392,0.00108,-0.00641,-0.00160,-0.00022,-0.00064,0.00146,0.00193,0.00022,-0.00327,-0.00866,0.00051,0.00919,0.00580,0.02416,-0.05012,0.77538,0.07270,0.05798,-0.81128,0.47290,-0.36643,1.58256,0.07797,0.02809,-0.98858,0.00343,-0.43813,0.93322,-0.09302,0.14263,0.96899,-0.14730
12.05499,0,-0.00026,0.00291,-0.00254,-0.00208,0.00149,0.01085,-0.00127,-0.00024,-0.00062,0.00138,0.00140,-0.00064,-0.00574,-0.00356,0.00024,0.00364,0.00510,-0.01443,-0.05217,0.78396,0.06487,0.03865,-0.81540,0.46289,-0.37025,1.58203,0.07633,0.02669,-0.98926,0.00961,-0.45421,0.91948,-0.09259,0.14049,0.97086,-0.15733
12.11069,0,-0.00081,0.00274,-0.00264,-0.00496,0.00072,0.00108,-0.00072,0.00025,-0.00050,0.00060,0.00092,-0.00118,-0.00473,-0.00772,0.00099,0.01147,0.00576,0.00413,-0.05314,0.79583,0.05464,0.02649,-0.82250,0.44322,-0.37371,1.58313,0.07441,0.02989,-0.98983,0.01313,-0.47488,0.89154,-0.09022,0.13166,0.96565,-0.20738
12.15276,0,-0.00142,0.00198,-0.00199,-0.00174,0.00289,-0.00068,-0.00039,0.00031,-0.00042,0.00079,0.00044,-0.00024,-0.00382,-0.00646,0.00183,0.00718,0.00248,0.00454,-0.05716,0.80284,0.04789,0.02693,-0.83025,0.43422,-0.37500,1.58356,0.07337,0.03175,-0.99003,0.01356,-0.48780,0.87217,-0.08597,0.15874,0.96003,-0.21991
12.20757,0,-0.00070,0.00229,-0.00224,-0.00360,0.00262,0.00403,0.00011,0.00010,-0.00003,-0.00021,0.00112,-0.00034,-0.00392,-0.00692,0.00217,0.00906,0.00189,0.00293,-0.06063,0.81315,0.03903,0.01548,-0.83906,0.41873,-0.37520,1.58395,0.07305,0.03282,-0.99050,0.01438,-0.50228,0.84400,-0.07744,0.17321,0.94768,-0.26044
12.26304,0,-0.00065,0.00048,-0.00175,-0.00089,0.00213,-0.00310,-0.00063,0.00012,-0.00024,-0.00042,0.00082,0.00057,-0.00638,-0.00862,0.00270,0.01867,0.00598,-0.00508,-0.06426,0.81736,0.03082,0.02312,-0.84757,0.41341,-0.37473,1.58467,0.07239,0.03234,-0.99102,0.01285,-0.52468,0.81243,-0.06806,0.18485,0.93377,-0.30499
12.30469,0,-0.00019,0.00064,-0.00193,-0.00213,0.00261,0.00011,0.00198,0.00026,0.00058,-0.00024,0.00060,0.00075,-0.00562,-0.00770,0.00349,0.01248,0.00630,0.00488,-0.06501,0.81872,0.02537,0.02393,-0.85142,0.41072,-0.37125,1.58528,0.07315,0.03081,-0.99124,0.01235,-0.54270,0.78725,-0.05803,0.18758,0.91760,-0.35042
12.36038,0,0.00088,0.00091,-0.00201,-0.00402,0.00164,0.00576,0.00117,0.00001,0.00033,-0.00097,0.00044,0.00023,-0.00523,-0.00761,0.00503,0.01234,0.00217,0.00960,-0.06153,0.82100,0.01857,0.01593,-0.85579,0.39957,-0.36735,1.58587,0.07410,0.03067,-0.99143,0.00964,-0.56202,0.75847,-0.03973,0.24236,0.89488,-0.37472
12.40229,0,0.00153,-0.00086,-0.00111,0.00152,-0.00260,-0.00202,0.00131,-0.00030,0.00051,-0.00035,0.00072,-0.00030,-0.00614,-0.00708,0.00567,0.01719,0.00230,0.00243,-0.05733,0.82068,0.01406,0.01073,-0.85577,0.39498,-0.36333,1.58542,0.07551,0.03093,-0.99174,0.00783,-0.57964,0.73647,-0.02312,0.25383,0.87309,-0.41622
12.45794,1,0.00153,-0.00110,-0.00180,-0.00154,-0.00089,-0.00623,0.00200,-0.00030,0.00063,-0.00046,0.00149,-0.00092,-0.00558,-0.00396,0.00504,0.01061,0.00538,-0.00055,-0.05250,0.81029,0.01135,0.02301,-0.84335,0.42715,-0.35641,1.58353,0.07812,0.03484,-0.99221,0.00554,-0.60363,0.71656,-0.00113,0.26129,0.84897,-0.45791
12.51337,0,0.00081,-0.00050,-0.00255,-0.00832,0.00389,-0.01108,0.00229,0.00198,0.00022,0.00032,0.00190,-0.00169,-0.00311,-0.00107,0.00366,0.00645,0.00644,0.00149,-0.04804,0.80955,-0.00011,0.03530,-0.86185,0.40464,-0.34824,1.58481,0.08023,0.04111,-0.99260,0.00663,-0.62017,0.70877,0.01547,0.27672,0.83257,-0.47550
12.55550,0,0.00062,-0.00200,-0.00088,0.00266,0.00277,-0.01454,0.00221,0.00084,0.00049,-0.00083,0.00072,0.00017,-0.00141,0.00109,0.00319,0.00607,0.00416,-0.00381,-0.04632,0.80616,-0.00472,0.09351,-0.86412,0.41153,-0.34101,1.58531,0.08206,0.04390,-0.99298,0.00758,-0.62601,0.71041,0.02613,0.27889,0.82201,-0.48905
12.61050,0,0.00119,-0.00054,0.00066,0.00366,0.00048,-0.00299,0.00237,-0.00218,0.00079,-0.00425,0.00092,0.00198,0.00136,0.00500,0.00003,0.00029,0.00367,-0.01940,-0.04171,0.79911,-0.00070,0.07715,-0.85153,0.44448,-0.33158,1.58560,0.08379,0.04212,-0.99363,0.00601,-0.62319,0.72587,0.03035,0.24089,0.83160,-0.48470
12.65198,0,0.00072,-0.00014,-0.00104,-0.00209,0.00343,-0.00073,0.00196,0.00079,0.00018,0.00196,0.00164,-0.00036,0.00390,0.00320,-0.00183,-0.00613,-0.00387,-0.01052,-0.04025,0.79900,-0.00289,0.08447,-0.85639,0.44280,-0.32562,1.58622,0.08446,0.04080,-0.99398,0.00615,-0.61468,0.73764,0.02690,0.20234,0.84670,-0.47024
12.70768,0,0.00096,-0.00228,0.00141,0.00298,0.00039,-0.00310,0.00160,-0.00072,0.00015,-0.00112,0.00150,-0.00014,0.00164,0.00159,-0.00038,-0.00251,0.00396,-0.00097,-0.03569,0.79523,-0.00256,0.07772,-0.86042,0.43673,-0.31868,1.58598,0.08484,0.04190,-0.99451,0.00696,-0.60561,0.74742,0.02092,0.19603,0.85952,-0.44496
12.76310,0,0.00194,-0.00185,0.00178,0.00363,-0.00157,0.00711,0.00111,0.00015,0.00033,0.00136,0.00160,0.00005,0.00147,0.00115,-0.00106,-0.00512,0.00251,-0.00285,-0.02931,0.78747,0.00539,0.06495,-0.85230,0.44730,-0.31369,1.58487,0.08622,0.04176,-0.99497,0.00970,-0.59760,0.75116,0.01901,0.19804,0.86492,-0.43352
12.80442,0,0.00033,-0.00270,0.00202,0.00206,-0.00044,-0.00801,0.00064,0.00006,0.00031,0.00057,0.00071,0.00064,-0.00023,0.00040,0.00003,0.00717,0.00608,-0.01297,-0.02751,0.78090,0.01063,0.06651,-0.84980,0.45321,-0.31147,1.58558,0.08688,0.03957,-0.99524,0.01297,-0.59812,0.75315,0.01785,0.17614,0.86308,-0.43295
12.86007,0,0.00092,-0.00367,0.00427,0.00694,-0.00360,-0.00508,0.00026,0.00020,0.00049,0.00049,0.00044,0.00078,0.00368,0.00335,-0.00277,-0.00959,-0.00368,0.00282,-0.02497,0.76768,0.02424,0.10085,-0.83640,0.47480,-0.31019,1.58575,0.08860,0.03505,-0.99554,0.01432,-0.58968,0.76030,0.01362,0.15659,0.86884,-0.42674
12.90191,0,0.00082,-0.00325,0.00367,0.00446,-0.00145,-0.00151,-0.00032,0.00025,0.00030,-0.00119,-0.00016,0.00046,0.00470,0.00317,-0.00369,-0.01201,-0.00759,0.00389,-0.02266,0.75829,0.03492,0.10108,-0.82848,0.48699,-0.31070,1.58607,0.08962,0.03405,-0.99556,0.01173,-0.57679,0.77003,0.00353,0.16397,0.88446,-0.40184
12.95790,0,0.00097,-0.00316,0.00435,0.00545,-0.00343,-0.00351,-0.00070,-0.00016,0.00023,-0.00055,-0.00007,0.00038,0.00319,0.00335,-0.00401,-0.00902,-0.00416,-0.00048,-0.01868,0.74533,0.05144,0.11379,-0.81325,0.50643,-0.31314,1.58606,0.09024,0.03398,-0.99553,0.00769,-0.56268,0.78316,-0.01241,0.17295,0.90070,-0.37048
13.01375,0,-0.00005,-0.00278,0.00442,0.00463,-0.00103,-0.00406,-0.00120,-0.00031,0.00021,-0.00040,0.00002,0.00084,0.00185,0.00339,-0.00469,-0.00668,-0.00140,-0.00170,-0.01704,0.73269,0.06958,0.12177,-0.79858,0.52604,-0.31769,1.58513,0.09079,0.03151,-0.99555,0.00580,-0.55355,0.79701,-0.03072,0.16921,0.91375,-0.34441
13.05547,0,0.00059,-0.00203,0.00429,0.00412,-0.00513,-0.00426,-0.00160,-0.00029,0.00012,-0.00042,-0.00068,0.00079,0.00217,0.00298,-0.00473,-0.00539,-0.00409,-0.00274,-0.01601,0.72571,0.08277,0.13676,-0.78678,0.53883,-0.32190,1.58447,0.09120,0.03011,-0.99552,0.00474,-0.54718,0.80653,-0.04520,0.16208,0.92239,-0.32838
13.11079,0,-0.00045,-0.00086,0.00348,0.00424,-0.00162,0.00301,-0.00206,-0.00035,0.00029,-0.00043,-0.00204,0.00101,0.00338,0.00314,-0.00464,-0.00846,-0.00949,-0.00099,-0.01616,0.72075,0.09792,0.13728,-0.77504,0.54931,-0.32945,1.58352,0.09223,0.02696,-0.99513,0.00346,-0.53535,0.81901,-0.06415,0.15351,0.93571,-0.30403
13.15290,0,-0.00069,0.00003,0.00211,0.00159,-0.00238,0.00218,-0.00231,0.00014,0.00043,0.00023,-0.00240,0.00132,0.00193,0.00235,-0.00369,-0.00409,-0.00458,-0.00105,-0.01829,0.71956,0.10571,0.13238,-0.76946,0.55352,-0.33602,1.58490,0.09330,0.02353,-0.99462,0.00306,-0.52759,0.82721,-0.07654,0.15117,0.94302,-0.28773
13.20822,0,-0.00101,0.00091,0.00177,0.00292,-0.00224,0.00852,-0.00217,0.00457,-0.00004,0.00095,-0.00179,0.00120,0.00284,0.00250,-0.00300,-0.00936,-0.00693,0.00899,-0.02113,0.72315,0.11383,0.11781,-0.76327,0.55153,-0.34512,1.59081,0.09481,0.01875,-0.99380,0.00056,-0.52001,0.83738,-0.08978,0.16872,0.94774,-0.26661
13.26377,2,-0.00166,0.00272,0.00209,0.00427,-0.00330,0.00862,-0.00210,-0.00105,0.00060,-0.00442,-0.00215,0.00106,0.00240,0.00310,-0.00174,-0.00894,-0.00772,-0.00035,-0.02742,0.73242,0.12133,0.09214,-0.75427,0.55243,-0.35388,1.58718,0.09688,0.01603,-0.99294,-0.00728,-0.51296,0.84258,-0.09485,0.18042,0.94564,-0.27011
13.30539,0,-0.00163,0.00134,-0.00161,-0.00126,0.00289,0.01593,-0.00175,0.00063,0.00001,0.00027,-0.00036,-0.00095,0.00328,0.00339,-0.00238,-0.01240,-0.00910,-0.00149,-0.03269,0.73703,0.11895,0.05807,-0.75650,0.54128,-0.35964,1.58966,0.09702,0.01992,-0.99265,-0.00656,-0.50295,0.85411,-0.10223,0.16663,0.95694,-0.23715
13.36096,0,-0.00333,-0.00026,-0.00043,-0.00405,0.00228,-0.01785,-0.00119,-0.00055,0.00002,-0.00101,-0.00070,0.00109,0.00061,-0.00197,0.00024,0.00389,-0.00280,0.01074,-0.04351,0.73813,0.11217,0.06983,-0.77112,0.53274,-0.36502,1.58931,0.09671,0.01929,-0.99227,-0.00793,-0.49600,0.85262,-0.10453,0.18356,0.95405,-0.23190
13.40284,0,-0.00126,0.00058,-0.00023,-0.00416,0.00034,-0.00410,-0.00074,-0.00037,0.00017,0.00204,-0.00110,0.00040,-0.00035,0.00043,0.00013,-0.00257,0.00137,-0.00095,-0.05055,0.73855,0.11089,0.10328,-0.77775,0.53415,-0.36763,1.58876,0.09720,0.01647,-0.99203,-0.00515,-0.49715,0.84920,-0.10355,0.19850,0.94963,-0.23779
13.45820,0,-0.00194,0.00161,0.00113,0.00205,-0.00046,0.01094,-0.00020,-0.00004,0.00028,0.00133,-0.00088,-0.00134,-0.00064,-0.00095,0.00061,0.00254,0.00102,-0.00315,-0.04927,0.74071,0.11330,0.07618,-0.77359,0.53022,-0.36943,1.58936,0.09815,0.01893,-0.99147,0.00316,-0.50063,0.84781,-0.10164,0.17976,0.95262,-0.24313
13.51389,0,0.00070,0.00024,0.00042,0.00038,-0.00157,-0.00116,0.00019,-0.00001,0.00022,-0.00054,-0.00156,0.00076,-0.00039,-0.00266,0.00265,0.00399,-0.00036,0.00384,-0.04789,0.74301,0.11451,0.07798,-0.77506,0.52680,-0.36923,1.58959,0.09916,0.01919,-0.99078,0.00143,-0.50177,0.84133,-0.09572,0.18481,0.94914,-0.25261
13.55555,0,0.00057,0.00055,0.00086,-0.00021,0.00059,0.00818,-0.00059,0.00009,0.00024,-0.00004,-0.00074,0.00025,-0.00059,-0.00259,0.00313,0.00418,-0.00083,-0.00226,-0.04674,0.74541,0.11725,0.06416,-0.77643,0.51994,-0.36952,1.58963,0.09991,0.01802,-0.99032,0.00041,-0.50359,0.83416,-0.08705,0.18020,0.94711,-0.26369
13.61105,0,-0.00025,-0.00087,-0.00044,0.00063,-0.00011,-0.00756,0.00081,0.00005,0.00036,-0.00036,0.00000,0.00085,-0.00177,-0.00336,0.00292,0.00451,0.00176,0.00052,-0.04646,0.74360,0.11779,0.06780,-0.77719,0.52136,-0.36671,1.58967,0.10077,0.01602,-0.99006,-0.00068,-0.50855,0.82179,-0.07507,0.18524,0.94114,-0.28151
13.65297,0,0.00027,-0.00045,0.00042,0.00099,-0.00017,0.00004,0.00060,-0.00015,0.00031,0.00040,-0.00032,0.00011,-0.00192,-0.00355,0.00309,0.00659,0.00125,-0.00023,-0.04597,0.74232,0.11975,0.07219,-0.77536,0.52462,-0.36487,1.58897,0.10173,0.01489,-0.98994,-0.00030,-0.51427,0.81091,-0.06645,0.18460,0.93594,-0.29936
13.70824,0,0.00016,-0.00028,-0.00028,-0.00121,0.00080,-0.00130,0.00095,0.00001,0.00039,-0.00057,0.00029,-0.00040,-0.00305,-0.00442,0.00315,0.00723,0.00405,0.00549,-0.04471,0.73987,0.12087,0.07082,-0.77431,0.52726,-0.36140,1.58878,0.10310,0.01506,-0.99000,-0.00043,-0.52402,0.79564,-0.05372,0.19762,0.92716,-0.31818
13.75011,0,0.00226,-0.00327,0.00129,0.01028,-0.00267,-0.00695,0.00119,-0.00020,0.00052,-0.00073,0.00052,-0.00057,-0.00323,-0.00382,0.00320,0.00760,0.00280,-0.00060,-0.04061,0.73548,0.12128,0.07933,-0.77065,0.53427,-0.35792,1.58803,0.10491,0.01703,-0.99021,-0.00299,-0.53327,0.78448,-0.04425,0.20458,0.92069,-0.33238
13.80556,1,0.00110,-0.00066,-0.00184,-0.00163,0.00198,-0.00192,0.00157,-0.00057,0.00073,-0.00047,0.00064,-0.00106,-0.00323,-0.00368,0.00309,0.00666,0.00408,0.00005,-0.03432,0.72836,0.12180,0.08128,-0.75216,0.55938,-0.35224,1.58563,0.10764,0.02142,-0.99041,-0.00456,-0.54656,0.76900,-0.03183,0.20602,0.91089,-0.35679
13.86111,0,0.00070,0.00086,-0.00468,-0.01432,0.00131,-0.01642,0.00160,0.00558,0.00043,0.00261,0.00160,-0.00195,-0.00326,-0.00328,0.00302,0.00745,0.00519,-0.00287,-0.03158,0.73118,0.10333,0.11556,-0.78465,0.52811,-0.34545,1.59144,0.11007,0.02764,-0.99089,-0.00266,-0.56055,0.75551,-0.01994,0.20929,0.90117,-0.37592
13.90281,0,-0.00026,0.00052,0.00151,0.01108,0.00396,-0.00870,0.00178,-0.00362,0.00109,-0.00829,0.00109,0.00130,-0.00469,-0.00214,0.00655,0.01460,0.00751,0.00321,-0.03098,0.73261,0.10094,0.13642,-0.77862,0.54390,-0.33963,1.58944,0.11154,0.03190,-0.99133,-0.00474,-0.57354,0.74718,-0.00399,0.21741,0.88363,-0.40697
13.95844,0,0.00174,0.00257,-0.00695,-0.01200,0.00138,0.01365,0.00157,-0.00039,0.00053,0.00069,0.00148,-0.00041,-0.00114,0.00009,0.00290,0.00526,0.00111,-0.01791,-0.02704,0.74008,0.08640,0.13482,-0.78959,0.53150,-0.33352,1.58678,0.11415,0.03086,-0.99161,-0.00744,-0.58581,0.74570,0.01439,0.19292,0.87359,-0.42925
14.00007,0,-0.00037,0.00004,-0.00453,-0.00780,0.00505,-0.00214,0.00141,0.00002,0.00024,-0.00086,0.00167,-0.00192,0.00038,-0.00144,0.00303,0.00020,-0.00040,0.00339,-0.02575,0.74302,0.06966,0.12580,-0.81021,0.50508,-0.32923,1.58760,0.11462,0.03455,-0.99200,-0.00628,-0.58488,0.74301,0.02226,0.17397,0.87632,-0.43089
14.05555,0,-0.00063,-0.00046,-0.00033,0.00035,0.00176,-0.00889,0.00106,-0.00038,0.00023,0.00019,0.00135,-0.00029,0.00247,0.00125,0.00320,-0.00768,-0.00564,0.01062,-0.02944,0.74069,0.06519,0.15976,-0.81179,0.51015,-0.32489,1.58703,0.11481,0.03734,-0.99246,-0.00915,-0.57811,0.74240,0.03581,0.22522,0.87394,-0.42119
14.11112,0,0.00047,0.00034,-0.00034,0.00170,-0.00102,0.00831,0.00067,0.00051,-0.00002,0.00202,0.00081,0.00060,-0.00186,0.00083,0.00191,0.00560,0.00826,-0.01022,-0.02764,0.74137,0.06273,0.14795,-0.80955,0.51233,-0.32236,1.58713,0.11525,0.03650,-0.99293,-0.00277,-0.57995,0.74784,0.04387,0.22776,0.87525,-0.41293
14.15313,0,-0.00145,0.00037,-0.00288,-0.00497,0.00274,-0.00739,0.00054,0.00021,0.00025,0.00079,0.00039,0.00081,-0.00107,0.00078,0.00215,0.00676,0.00280,-0.01548,-0.02989,0.74233,0.05792,0.14885,-0.81383,0.50772,-0.32118,1.58797,0.11547,0.03504,-0.99311,0.00083,-0.58458,0.75031,0.04991,0.18098,0.87465,-0.42470
14.20840,0,-0.00115,0.00052,-0.00055,0.00100,0.00166,0.00375,-0.00013,-0.00022,0.00007,-0.00001,-0.00072,-0.00048,0.00041,0.00062,0.00070,-0.00115,-0.00005,-0.00382,-0.03595,0.74455,0.05519,0.16088,-0.81627,0.50628,-0.32096,1.58746,0.11584,0.03491,-0.99296,0.00174,-0.58453,0.75312,0.05556,0.16403,0.87572,-0.42428
14.25010,0,-0.00115,0.00107,-0.00151,-0.00184,0.00142,0.00560,-0.00032,-0.00002,0.00010,-0.00015,-0.00122,0.00000,-0.00011,-0.00059,0.00031,0.00068,0.00066,-0.00005,-0.03753,0.74649,0.05351,0.14668,-0.81921,0.50263,-0.32095,1.58767,0.11623,0.03537,-0.99264,0.00216,-0.58429,0.75280,0.05645,0.16077,0.87692,-0.42201
14.30549,0,-0.00035,-0.00030,0.00054,0.00083,-0.00040,-0.00012,-0.00064,0.00004,0.00002,-0.00020,-0.00133,0.00031,-0.00016,-0.00030,-0.00039,0.00084,-0.00137,-0.00327,-0.03876,0.74641,0.05421,0.14355,-0.81842,0.50223,-0.32331,1.58789,0.11615,0.03505,-0.99216,0.00057,-0.58516,0.75077,0.05579,0.15726,0.87725,-0.42226
14.36101,0,-0.00163,-0.00038,0.00055,0.00069,0.00005,-0.00161,-0.00121,-0.00022,0.00006,-0.00012,-0.00136,0.00011,-0.00002,0.00001,-0.00127,-0.00151,-0.00105,0.00350,-0.04212,0.74535,0.05586,0.14690,-0.81709,0.50497,-0.32861,1.58750,0.11588,0.03331,-0.99153,0.00069,-0.58655,0.75023,0.05114,0.15251,0.87830,-0.42248
