uptime,step,dPosLHX,dPosLHY,dPosLHZ,dRotLHX,dRotLHY,dRotLHZ,dPosHeadX,dPosHeadY,dPosHeadZ,dRotHeadX,dRotHeadY,dRotHeadZ,dPosRHX,dPosRHY,dPosRHZ,dRotRHX,dRotRHY,dRotRHZ,cPosLHX,cPosLHY,cPosLHZ,cRotLHX,cRotLHY,cRotLHZ,cPosHeadX,cPosHeadY,cPosHeadZ,cRotHeadX,cRotHeadY,cRotHeadZ,cPosRHX,cPosRHY,cPosRHZ,cRotRHX,cRotRHY,cRotRHZ
26.25111,0,-0.00047,0.00073,0.00066,-0.00104,-0.00269,-0.00048,-0.00084,0.00003,0.00110,-0.00121,-0.00460,0.00139,-0.00154,-0.00004,-0.00078,-0.00142,-0.00187,0.00018,1.24566,0.72068,1.02221,-0.22655,0.83188,-0.49371,0.96838,1.57313,1.11017,-0.00265,-0.99307,-0.09802,0.73612,0.73120,1.03855,-0.10664,-0.86023,0.44885
26.31205,0,0.00024,0.00102,0.00095,0.00207,-0.00428,0.00629,-0.00126,0.00025,0.00088,-0.00095,-0.00604,0.00091,-0.00127,-0.00039,-0.00070,-0.00044,-0.00157,0.00107,1.24550,0.72315,1.02484,-0.21487,0.83204,-0.49438,0.96596,1.57327,1.11207,-0.00536,-0.99354,-0.10009,0.73304,0.73057,1.03681,-0.10752,-0.86171,0.44794
26.37000,0,-0.00057,0.00117,0.00174,0.00153,-0.00337,0.00712,-0.00105,-0.00024,0.00101,-0.00072,-0.00701,0.00090,-0.00223,-0.00069,-0.00229,-0.00358,-0.00507,0.00811,1.24468,0.72474,1.02696,-0.21177,0.83254,-0.49290,0.96377,1.57303,1.11405,-0.00863,-0.99396,-0.10158,0.72967,0.72951,1.03385,-0.11413,-0.86386,0.44713
26.42120,0,-0.00064,0.00022,0.00167,0.00166,-0.00198,0.00278,-0.00104,0.00010,0.00091,-0.00089,-0.00761,0.00089,-0.00158,0.00013,-0.00141,-0.00177,-0.00152,0.00280,1.24369,0.72548,1.02988,-0.20963,0.83177,-0.49313,0.96167,1.57324,1.11598,-0.01187,-0.99432,-0.10242,0.72692,0.72967,1.03111,-0.11685,-0.86578,0.44544
26.47177,0,-0.00080,0.00034,0.00253,0.00222,-0.00291,0.00311,-0.00057,0.00008,0.00074,-0.00152,-0.00924,0.00168,-0.00179,0.00045,-0.00161,-0.00231,-0.00194,0.00244,1.24224,0.72594,1.03416,-0.20687,0.83009,-0.49492,0.96011,1.57359,1.11752,-0.01660,-0.99432,-0.10473,0.72347,0.73043,1.02789,-0.12108,-0.86808,0.44269
26.50690,0,-0.00164,0.00033,0.00346,0.00344,-0.00188,0.00504,-0.00075,0.00004,0.00094,-0.00086,-0.00993,-0.00014,-0.00205,0.00074,-0.00181,-0.00330,-0.00280,0.00131,1.24060,0.72627,1.03763,-0.20309,0.82913,-0.49660,0.95937,1.57363,1.11846,-0.01750,-0.99427,-0.10541,0.72142,0.73117,1.02608,-0.12161,-0.86990,0.44041
26.55574,0,-0.00115,-0.00029,0.00126,0.00047,-0.00014,-0.00001,-0.00090,-0.00003,0.00078,-0.00050,-0.00885,0.00055,-0.00135,-0.00023,-0.00052,-0.00130,-0.00151,0.00349,1.23812,0.72609,1.04048,-0.20369,0.82865,-0.49702,0.95750,1.57332,1.12012,-0.01981,-0.99397,-0.10621,0.71850,0.73108,1.02472,-0.12655,-0.87105,0.43927
26.61809,0,-0.00198,0.00006,0.00296,0.00128,-0.00151,0.00117,-0.00111,-0.00046,0.00086,0.00025,-0.00813,-0.00032,-0.00184,-0.00079,0.00062,-0.00060,-0.00285,0.00507,1.23442,0.72607,1.04564,-0.20183,0.82779,-0.49808,0.95553,1.57281,1.12185,-0.02087,-0.99348,-0.10656,0.71524,0.72985,1.02522,-0.13248,-0.87149,0.44003
26.66593,0,-0.00144,0.00010,0.00253,0.00130,-0.00162,0.00170,-0.00061,-0.00008,0.00099,-0.00013,-0.00921,-0.00015,-0.00103,-0.00096,0.00111,-0.00219,-0.00455,0.00854,1.23180,0.72626,1.05021,-0.19939,0.82694,-0.49891,0.95417,1.57256,1.12377,-0.02208,-0.99274,-0.10616,0.71350,0.72837,1.02681,-0.14012,-0.87218,0.44080
26.72326,0,-0.00122,0.00003,0.00241,0.00109,-0.00154,0.00282,-0.00070,-0.00057,0.00113,0.00006,-0.01032,-0.00195,-0.00070,-0.00108,0.00166,0.00008,-0.00313,0.00492,1.22882,0.72554,1.05573,-0.19433,0.82627,-0.49959,0.95286,1.57164,1.12601,-0.01977,-0.99160,-0.10536,0.71209,0.72616,1.02974,-0.14798,-0.87159,0.44289
26.77555,0,-0.00135,0.00014,0.00305,0.00148,-0.00123,0.00317,-0.00042,0.00006,0.00137,0.00010,-0.00925,-0.00063,-0.00050,-0.00093,0.00155,-0.00079,-0.00311,0.00573,1.22647,0.72583,1.06102,-0.19125,0.82560,-0.50008,0.95199,1.57146,1.12867,-0.01949,-0.99026,-0.10397,0.71109,0.72412,1.03294,-0.15591,-0.87112,0.44475
26.80568,0,-0.00121,0.00012,0.00362,0.00204,-0.00213,0.00422,-0.00046,-0.00027,0.00158,-0.00038,-0.00849,-0.00012,-0.00072,-0.00109,0.00147,-0.00068,-0.00212,0.00735,1.22526,0.72595,1.06464,-0.18847,0.82500,-0.50059,0.95153,1.57119,1.13026,-0.02022,-0.98942,-0.10417,0.71037,0.72303,1.03442,-0.16145,-0.87055,0.44549
26.86801,0,-0.00046,0.00014,0.00282,0.00139,-0.00170,0.00197,-0.00072,-0.00041,0.00244,-0.00006,-0.01093,-0.00035,-0.00123,-0.00153,0.00196,0.00012,-0.00402,0.00755,1.22392,0.72556,1.07181,-0.18437,0.82359,-0.50147,0.95032,1.57045,1.13440,-0.02175,-0.98757,-0.10333,0.70833,0.72048,1.03752,-0.17060,-0.86955,0.44743
26.91680,0,-0.00021,-0.00003,0.00234,0.00139,-0.00119,0.00131,-0.00035,-0.00033,0.00176,0.00008,-0.00689,-0.00018,-0.00072,-0.00059,0.00088,-0.00181,-0.00215,0.00628,1.22310,0.72566,1.07823,-0.18099,0.82206,-0.50296,0.94987,1.57012,1.13713,-0.02334,-0.98638,-0.10309,0.70704,0.71941,1.03860,-0.17836,-0.86926,0.44688
26.97199,0,-0.00020,-0.00007,0.00354,0.00190,-0.00164,0.00245,-0.00024,-0.00005,0.00186,0.00075,-0.00599,-0.00044,-0.00066,-0.00009,0.00038,-0.00170,-0.00268,0.00324,1.22248,0.72548,1.08637,-0.17771,0.82012,-0.50480,0.94919,1.56966,1.14066,-0.02402,-0.98492,-0.10156,0.70551,0.71897,1.03951,-0.18507,-0.86939,0.44584
27.02671,0,0.00019,-0.00009,0.00509,0.00313,-0.00291,0.00480,0.00000,0.00006,0.00199,0.00090,-0.00710,-0.00013,-0.00062,0.00050,0.00002,-0.00191,-0.00078,0.00397,1.22256,0.72535,1.09525,-0.17393,0.81769,-0.50670,0.94909,1.56953,1.14463,-0.02580,-0.98308,-0.09989,0.70419,0.71975,1.03971,-0.19125,-0.86978,0.44394
27.05602,0,-0.00012,0.00004,0.00359,0.00153,-0.00161,0.00184,0.00025,-0.00036,0.00192,0.00032,-0.00775,-0.00046,-0.00027,0.00092,-0.00032,-0.00245,-0.00162,0.00036,1.22244,0.72539,1.09884,-0.17292,0.81689,-0.50727,0.94933,1.56917,1.14654,-0.02617,-0.98192,-0.09930,0.70393,0.72068,1.03939,-0.19108,-0.87095,0.44215
27.11730,0,-0.00011,0.00016,0.00576,0.00338,-0.00292,0.00658,0.00114,-0.00085,0.00344,0.00142,-0.01734,-0.00389,-0.00076,0.00093,-0.00031,-0.00450,-0.00062,0.00561,1.22214,0.72565,1.10939,-0.16619,0.81446,-0.50901,0.95087,1.56814,1.15205,-0.02377,-0.97739,-0.09547,0.70259,0.72223,1.03872,-0.19735,-0.87242,0.43774
27.16554,0,-0.00030,0.00011,0.00398,0.00142,-0.00213,0.00255,0.00181,-0.00090,0.00290,0.00322,-0.01922,-0.00778,-0.00030,0.00057,0.00009,-0.00293,-0.00210,0.00291,1.22154,0.72573,1.11589,-0.16429,0.81319,-0.50965,0.95387,1.56681,1.15669,-0.01689,-0.97213,-0.08746,0.70160,0.72348,1.03879,-0.20541,-0.87357,0.43331
27.20257,0,-0.00048,-0.00003,0.00444,0.00168,-0.00187,0.00194,0.00181,-0.00012,0.00319,-0.00015,-0.02095,-0.00544,-0.00066,0.00054,-0.00002,-0.00301,-0.00118,0.00304,1.22107,0.72570,1.12033,-0.16328,0.81222,-0.51027,0.95568,1.56669,1.15988,-0.01340,-0.96744,-0.08605,0.70094,0.72403,1.03877,-0.20780,-0.87434,0.43117
27.25753,0,-0.00025,0.00050,0.00497,0.00222,-0.00284,0.00496,0.00150,-0.00076,0.00376,0.00240,-0.01797,-0.00354,-0.00075,0.00000,0.00038,-0.00147,0.00011,0.00137,1.22052,0.72628,1.12826,-0.15990,0.81067,-0.51063,0.95891,1.56532,1.16701,-0.01023,-0.95867,-0.08078,0.69950,0.72403,1.03915,-0.21000,-0.87489,0.42917
27.30606,0,-0.00042,0.00013,0.00265,0.00066,-0.00038,0.00127,0.00130,-0.00061,0.00362,0.00072,-0.01502,-0.00139,-0.00016,-0.00041,0.00109,-0.00029,-0.00154,0.00131,1.21969,0.72681,1.13494,-0.15600,0.81001,-0.51068,0.96177,1.56421,1.17425,-0.00929,-0.95006,-0.07680,0.69913,0.72333,1.04085,-0.21049,-0.87485,0.42954
27.36061,0,-0.00031,0.00014,0.00485,0.00328,-0.00261,0.00476,0.00136,-0.00064,0.00384,0.00238,-0.01507,-0.00141,0.00013,-0.00038,0.00134,0.00008,-0.00125,0.00055,1.21886,0.72734,1.14594,-0.15142,0.80715,-0.51182,0.96459,1.56272,1.18193,-0.01331,-0.94108,-0.07108,0.69957,0.72205,1.04566,-0.21788,-0.87440,0.42848
27.41833,0,-0.00100,0.00001,0.00532,0.00271,-0.00168,0.00323,0.00156,-0.00073,0.00458,0.00162,-0.01697,-0.00142,0.00048,-0.00050,0.00294,-0.00133,-0.00416,0.00283,1.21715,0.72757,1.15618,-0.14632,0.80504,-0.51306,0.96733,1.56177,1.19021,-0.01396,-0.93036,-0.06635,0.70066,0.72098,1.05122,-0.22004,-0.87472,0.42816
27.47063,0,-0.00105,-0.00038,0.00558,0.00275,-0.00196,0.00296,0.00131,-0.00117,0.00424,0.00285,-0.01763,-0.00449,-0.00013,0.00007,0.00124,-0.00060,-0.00122,-0.00337,1.21488,0.72723,1.16712,-0.14309,0.80284,-0.51432,0.97018,1.55936,1.19894,-0.00986,-0.91735,-0.05737,0.70066,0.72075,1.05515,-0.21769,-0.87587,0.42742
27.50559,0,-0.00130,-0.00080,0.00563,0.00170,-0.00131,0.00219,0.00127,-0.00023,0.00441,0.00091,-0.01637,-0.00146,-0.00018,-0.00078,0.00342,-0.00074,-0.00407,-0.00364,1.21358,0.72643,1.17275,-0.14156,0.80193,-0.51492,0.97145,1.55913,1.20336,-0.00982,-0.91085,-0.05580,0.70048,0.71997,1.05857,-0.21280,-0.87718,0.42746
27.56267,0,-0.00185,0.00249,0.00717,0.00314,-0.00191,0.00383,0.00066,-0.00130,0.00466,0.00297,-0.01452,-0.00178,-0.00029,-0.00120,0.00418,0.00068,-0.00401,-0.00093,1.21061,0.72824,1.18577,-0.13683,0.79858,-0.51755,0.97328,1.55686,1.21232,-0.00994,-0.89868,-0.04991,0.70013,0.71822,1.06494,-0.20947,-0.87768,0.42862
27.61048,0,-0.00142,-0.00086,0.00605,0.00231,-0.00183,0.00481,0.00092,-0.00028,0.00463,0.00192,-0.01339,0.00071,-0.00042,-0.00184,0.00453,0.00043,-0.00253,0.00580,1.20785,0.72730,1.19784,-0.13006,0.79603,-0.51890,0.97493,1.55536,1.22151,-0.01256,-0.88625,-0.04543,0.69936,0.71558,1.07141,-0.21538,-0.87549,0.43076
27.66810,0,-0.00155,-0.00109,0.00669,0.00303,-0.00227,0.00032,0.00052,-0.00137,0.00449,0.00155,-0.01229,0.00155,-0.00017,-0.00160,0.00430,-0.00048,-0.00463,0.00580,1.20450,0.72409,1.21120,-0.12670,0.79208,-0.52252,0.97632,1.55304,1.23052,-0.01699,-0.87459,-0.04359,0.69862,0.71188,1.08027,-0.22212,-0.87266,0.43396
27.72078,0,-0.00119,-0.00080,0.00639,0.00385,-0.00259,0.00572,0.00052,0.00004,0.00387,0.00051,-0.01166,0.00121,-0.00014,-0.00109,0.00205,-0.00138,-0.00270,0.00616,1.20210,0.72265,1.22401,-0.11856,0.78800,-0.52507,0.97708,1.55210,1.23859,-0.01976,-0.86365,-0.04090,0.69816,0.70964,1.08496,-0.23125,-0.87062,0.43382
27.75594,0,-0.00193,-0.00122,0.00674,0.00395,-0.00197,0.00284,0.00073,-0.00091,0.00413,-0.00134,-0.01345,-0.00035,-0.00042,-0.00072,0.00146,-0.00091,-0.00232,0.00691,1.20016,0.72143,1.23075,-0.11617,0.78566,-0.52709,0.97781,1.55118,1.24272,-0.01933,-0.85677,-0.04161,0.69774,0.70892,1.08642,-0.23628,-0.86944,0.43368
27.80537,0,-0.00200,-0.00091,0.00649,0.00324,-0.00152,0.00322,0.00084,-0.00125,0.00434,0.00149,-0.01628,-0.00257,-0.00043,-0.00036,0.00060,-0.00082,-0.00150,0.00413,1.19597,0.71953,1.24378,-0.11064,0.78235,-0.52991,0.97933,1.54878,1.25122,-0.01743,-0.84066,-0.03739,0.69693,0.70803,1.08841,-0.24223,-0.86802,0.43340
27.86975,0,-0.00146,-0.00078,0.00655,0.00359,-0.00199,0.00453,0.00108,-0.00095,0.00413,0.00158,-0.01824,-0.00384,0.00001,-0.00049,-0.00014,-0.00162,-0.00232,0.00404,1.19277,0.71736,1.25682,-0.10373,0.77855,-0.53217,0.98146,1.54639,1.26016,-0.01466,-0.82006,-0.03075,0.69704,0.70762,1.08781,-0.24922,-0.86791,0.42966
27.91959,0,-0.00064,-0.00054,0.00690,0.00426,-0.00293,0.00624,0.00058,-0.00145,0.00445,0.00196,-0.01503,-0.00279,0.00042,-0.00053,-0.00015,-0.00170,-0.00205,0.00525,1.19121,0.71560,1.27030,-0.09677,0.77337,-0.53441,0.98277,1.54355,1.26897,-0.01283,-0.80188,-0.02381,0.69746,0.70645,1.08773,-0.25583,-0.86650,0.42849
27.97162,0,-0.00055,-0.00064,0.00634,0.00301,-0.00266,0.00449,0.00075,-0.00113,0.00443,0.00162,-0.01543,-0.00068,0.00157,-0.00090,-0.00015,-0.00275,-0.00364,0.00919,1.19017,0.71453,1.28322,-0.08916,0.76864,-0.53570,0.98441,1.54135,1.27789,-0.01494,-0.78269,-0.01978,0.70005,0.70515,1.08754,-0.26359,-0.86501,0.42622
28.02961,0,0.00031,0.00031,0.00752,0.00507,-0.00464,0.00554,0.00052,-0.00092,0.00406,0.00207,-0.01203,-0.00110,0.00226,-0.00019,-0.00065,-0.00106,-0.00230,0.00849,1.18996,0.71410,1.29802,-0.08204,0.76151,-0.53907,0.98566,1.53941,1.28621,-0.01599,-0.76706,-0.01430,0.70427,0.70431,1.08654,-0.27441,-0.86233,0.42386
28.05754,0,-0.00033,-0.00027,0.00765,0.00546,-0.00345,0.00734,0.00036,-0.00100,0.00369,0.00236,-0.01038,-0.00052,0.00213,-0.00019,-0.00075,-0.00212,-0.00299,0.00665,1.18963,0.71383,1.30567,-0.07639,0.75793,-0.54034,0.98602,1.53841,1.28990,-0.01726,-0.76040,-0.01199,0.70640,0.70412,1.08579,-0.27879,-0.86127,0.42259
28.11118,0,-0.00106,-0.00094,0.00743,0.00465,-0.00205,0.00392,0.00026,-0.00087,0.00301,0.00165,-0.00860,0.00020,0.00262,0.00050,-0.00117,-0.00352,-0.00318,0.00822,1.18796,0.71173,1.32049,-0.07008,0.75199,-0.54368,0.98672,1.53704,1.29608,-0.02020,-0.74968,-0.00963,0.71217,0.70583,1.08307,-0.28520,-0.86185,0.41538
28.17354,0,-0.00116,0.00023,0.00729,0.00459,-0.00223,0.00574,0.00008,-0.00069,0.00258,0.00249,-0.00495,-0.00023,0.00266,0.00151,-0.00236,-0.00469,-0.00302,0.00359,1.18578,0.71174,1.33528,-0.06213,0.74564,-0.54654,0.98710,1.53574,1.30146,-0.02325,-0.74191,-0.00571,0.71750,0.70864,1.07911,-0.28772,-0.86328,0.40884
28.22229,0,-0.00171,-0.00033,0.00698,0.00341,-0.00312,-0.00005,-0.00005,-0.00030,0.00255,0.00326,-0.00577,0.00021,0.00200,0.00088,-0.00233,-0.00381,-0.00146,0.00432,1.18234,0.71053,1.34981,-0.05838,0.73924,-0.55122,0.98710,1.53499,1.30659,-0.02711,-0.73459,-0.00123,0.72173,0.71039,1.07482,-0.29357,-0.86371,0.40198
28.25930,0,-0.00160,-0.00025,0.00755,0.00707,-0.00304,0.00643,-0.00014,-0.00067,0.00266,0.00162,-0.00476,-0.00103,0.00151,0.00042,-0.00244,-0.00122,-0.00043,0.00230,1.18075,0.71028,1.35735,-0.05259,0.73452,-0.55379,0.98696,1.53433,1.30926,-0.02746,-0.73138,0.00078,0.72324,0.71081,1.07238,-0.29529,-0.86348,0.40087
28.31022,0,-0.00139,-0.00052,0.00679,0.00543,-0.00324,0.00764,-0.00049,-0.00033,0.00237,-0.00010,-0.00835,0.00236,0.00321,0.00030,-0.00259,-0.00380,-0.00179,0.00389,1.17832,0.70953,1.37129,-0.03978,0.72644,-0.55462,0.98615,1.53359,1.31444,-0.03090,-0.72133,-0.00168,0.72889,0.71164,1.06740,-0.29861,-0.86379,0.39618
28.36246,0,-0.00265,-0.00115,0.00635,0.00402,-0.00273,-0.00051,-0.00044,-0.00066,0.00261,0.00091,-0.01007,0.00124,0.00401,-0.00062,-0.00193,-0.00191,-0.00469,0.00281,1.17356,0.70756,1.38433,-0.03616,0.71925,-0.55973,0.98526,1.53220,1.31975,-0.03443,-0.70800,-0.00287,0.73626,0.71083,1.06298,-0.30162,-0.86366,0.39173
28.42319,0,-0.00363,-0.00043,0.00558,0.00365,-0.00081,0.00101,-0.00076,-0.00136,0.00275,0.00336,-0.01083,0.00108,0.00493,-0.00005,-0.00188,-0.00371,-0.00360,0.00357,1.16699,0.70640,1.39642,-0.03256,0.71295,-0.56528,0.98387,1.52975,1.32520,-0.03977,-0.69290,-0.00050,0.74539,0.71012,1.05940,-0.30567,-0.86283,0.38725
28.48164,0,-0.00283,0.00015,0.00533,0.00476,-0.00269,0.00514,-0.00089,-0.00111,0.00218,0.00477,-0.01047,0.00150,0.00555,0.00046,-0.00182,-0.00520,-0.00557,0.00118,1.16090,0.70635,1.40735,-0.02674,0.70647,-0.56877,0.98241,1.52762,1.33015,-0.04766,-0.67730,0.00356,0.75567,0.71082,1.05560,-0.30272,-0.86460,0.38196
28.50016,0,-0.00275,-0.00003,0.00548,0.00423,-0.00227,0.00442,-0.00102,-0.00103,0.00215,0.00394,-0.00963,0.00130,0.00469,0.00014,-0.00184,-0.00486,-0.00361,0.00342,1.15815,0.70631,1.41283,-0.02314,0.70322,-0.56983,0.98139,1.52659,1.33230,-0.05139,-0.67012,0.00573,0.76036,0.71096,1.05376,-0.30370,-0.86496,0.37842
28.55908,0,-0.00414,0.00039,0.00802,0.00854,-0.00375,0.01032,-0.00134,-0.00176,0.00227,0.00511,-0.01298,0.00179,0.00620,-0.00040,-0.00229,-0.00511,-0.00497,0.00473,1.15136,0.70758,1.42574,-0.00775,0.69282,-0.57128,0.97900,1.52356,1.33580,-0.06046,-0.65363,0.00997,0.77069,0.71021,1.05013,-0.30671,-0.86436,0.37281
28.61189,0,-0.00405,0.00111,0.00592,0.00391,-0.00207,0.00693,-0.00205,-0.00239,0.00192,0.00495,-0.01053,0.00067,0.00593,-0.00111,-0.00120,-0.00520,-0.00665,0.00847,1.14611,0.70944,1.43216,-0.00193,0.69058,-0.56903,0.97621,1.52019,1.33803,-0.06423,-0.64487,0.01570,0.77808,0.70838,1.04932,-0.31152,-0.86179,0.36912
28.65065,0,-0.00091,0.00026,-0.00010,-0.00287,0.00077,-0.00137,-0.00070,-0.00048,0.00087,0.00234,-0.00206,-0.00033,0.00105,-0.00132,0.00042,-0.00162,-0.00199,0.00430,1.14521,0.70970,1.43207,-0.00371,0.69255,-0.56766,0.97551,1.51971,1.33890,-0.06577,-0.64328,0.01760,0.77913,0.70707,1.04974,-0.31424,-0.86073,0.36767
28.70587,0,-0.00061,0.00082,0.00216,0.00038,-0.00203,0.00211,-0.00087,-0.00094,0.00044,0.00280,-0.00095,-0.00169,0.00071,-0.00240,0.00080,0.00064,-0.00100,0.00689,1.14195,0.71136,1.43809,-0.00114,0.68979,-0.56664,0.97263,1.51681,1.34090,-0.07091,-0.63522,0.02566,0.78520,0.70289,1.04997,-0.32312,-0.85634,0.36430
28.75016,0,-0.00067,0.00108,0.00311,0.00141,-0.00240,0.00472,-0.00089,-0.00106,0.00024,0.00408,-0.00153,-0.00121,0.00175,-0.00100,0.00039,-0.00269,-0.00160,0.00307,1.13997,0.71336,1.44434,0.00302,0.68604,-0.56469,0.96917,1.51305,1.34245,-0.07773,-0.62759,0.03444,0.79190,0.69927,1.05043,-0.33033,-0.85313,0.35884
28.81132,0,-0.00034,0.00131,0.00268,0.00039,-0.00220,0.00374,-0.00153,-0.00114,0.00064,0.00000,-0.00371,0.00072,0.00368,-0.00146,0.00024,-0.00213,-0.00374,-0.00010,1.13927,0.71586,1.44996,0.00576,0.68293,-0.56225,0.96629,1.51071,1.34405,-0.08199,-0.62143,0.03788,0.79868,0.69600,1.05072,-0.33281,-0.85196,0.35521
28.86275,0,-0.00021,0.00060,0.00146,0.00006,-0.00063,0.00130,-0.00127,-0.00063,0.00059,0.00152,-0.00293,-0.00015,0.00394,-0.00105,0.00039,-0.00342,-0.00247,0.00293,1.13865,0.71770,1.45403,0.00661,0.68186,-0.56021,0.96354,1.50900,1.34531,-0.08440,-0.61633,0.03990,0.80662,0.69355,1.05143,-0.33545,-0.85098,0.34993
28.92366,0,-0.00062,0.00065,0.00345,0.00142,-0.00166,0.00133,-0.00128,-0.00031,-0.00009,0.00060,-0.00138,-0.00104,0.00280,0.00004,0.00020,0.00366,-0.00175,-0.01132,1.13763,0.71911,1.46006,0.00750,0.67902,-0.56056,0.96115,1.50829,1.34534,-0.08232,-0.61379,0.04263,0.81349,0.69266,1.05248,-0.32453,-0.85272,0.35634
28.97159,0,-0.00046,0.00012,0.00258,0.00153,-0.00124,-0.00131,-0.00076,-0.00025,-0.00029,0.00009,0.00054,-0.00126,0.00389,0.00087,-0.00107,-0.00029,0.00033,-0.01044,1.13691,0.71927,1.46403,0.00565,0.67714,-0.56318,0.95911,1.50743,1.34500,-0.08177,-0.61358,0.04507,0.82248,0.69362,1.05111,-0.30417,-0.85912,0.36227
29.00018,0,-0.00094,-0.00003,0.00388,0.00250,-0.00173,-0.00284,-0.00087,0.00007,-0.00044,-0.00003,0.00159,-0.00171,0.00413,0.00137,-0.00079,-0.00390,-0.00019,-0.00543,1.13597,0.71924,1.46790,0.00394,0.67493,-0.56622,0.95825,1.50750,1.34456,-0.08077,-0.61497,0.04626,0.82661,0.69499,1.05032,-0.29867,-0.86212,0.36003
29.05528,0,-0.00053,-0.00025,0.00169,0.00085,0.00021,-0.00327,-0.00085,0.00013,-0.00117,0.00097,0.00413,-0.00200,0.00270,0.00148,-0.00048,-0.00177,-0.00099,-0.00791,1.13451,0.71856,1.47311,-0.00051,0.67283,-0.57189,0.95643,1.50744,1.34248,-0.07993,-0.62028,0.04944,0.83273,0.69722,1.04925,-0.28811,-0.86671,0.35803
29.11207,0,0.00031,-0.00018,-0.00019,-0.00056,0.00011,-0.00202,-0.00088,0.00023,-0.00104,-0.00012,0.00499,-0.00033,0.00104,0.00127,-0.00078,-0.00160,0.00116,-0.00659,1.13447,0.71776,1.47460,-0.00778,0.67308,-0.57646,0.95451,1.50774,1.34011,-0.07894,-0.62917,0.04969,0.83453,0.69987,1.04734,-0.27515,-0.87250,0.35851
29.17265,0,0.00113,0.00009,-0.00096,-0.00047,-0.00053,0.00161,-0.00086,0.00076,-0.00159,-0.00125,0.00608,-0.00065,-0.00240,-0.00011,-0.00022,0.00248,0.00117,-0.00557,1.13648,0.71779,1.47291,-0.00761,0.67304,-0.57528,0.95274,1.50872,1.33699,-0.07743,-0.63831,0.04872,0.83155,0.70055,1.04659,-0.26593,-0.87500,0.36280
29.22164,0,0.00178,0.00048,-0.00257,-0.00207,-0.00030,-0.00027,-0.00090,-0.00015,-0.00241,0.00065,0.00949,-0.00210,-0.00122,-0.00101,0.00031,-0.00014,0.00005,0.00614,1.13919,0.71850,1.46962,-0.00968,0.67383,-0.57394,0.95098,1.50882,1.33248,-0.07630,-0.65056,0.04995,0.82872,0.69877,1.04737,-0.27435,-0.87218,0.36139
29.27826,0,0.00184,0.00170,-0.00646,-0.00574,0.00206,0.00004,-0.00071,0.00005,-0.00329,0.00039,0.01268,-0.00146,-0.00567,-0.00210,-0.00028,0.00379,0.00297,0.00023,1.14364,0.72172,1.45698,-0.01371,0.68210,-0.56641,0.94971,1.50881,1.32589,-0.07670,-0.66792,0.05133,0.82014,0.69549,1.04716,-0.27705,-0.87071,0.36506
29.30538,0,0.00162,0.00200,-0.00775,-0.00672,0.00283,-0.00021,-0.00047,-0.00001,-0.00422,0.00200,0.01633,-0.00357,-0.00852,-0.00287,-0.00096,0.00528,0.00628,0.00035,1.14526,0.72372,1.44923,-0.01536,0.68720,-0.56195,0.94924,1.50880,1.32168,-0.07662,-0.68005,0.05405,0.81163,0.69263,1.04620,-0.28057,-0.86978,0.36784
29.36174,0,0.00123,0.00112,-0.00588,-0.00490,0.00186,0.00160,-0.00073,-0.00011,-0.00419,0.00255,0.01707,-0.00093,-0.00661,-0.00223,-0.00062,0.00546,0.00349,-0.00283,1.14761,0.72631,1.43740,-0.01615,0.69485,-0.55414,0.94748,1.50788,1.31304,-0.07932,-0.70533,0.05800,0.79755,0.68796,1.04493,-0.28186,-0.86808,0.37608
29.42278,0,0.00142,-0.00052,-0.00471,-0.00191,0.00115,-0.00049,-0.00100,-0.00064,-0.00493,0.00382,0.01878,-0.00339,-0.00638,-0.00108,-0.00036,0.00475,0.00510,-0.00328,1.15055,0.72669,1.42735,-0.01544,0.69928,-0.54922,0.94574,1.50650,1.30318,-0.08085,-0.73071,0.06472,0.78486,0.68542,1.04398,-0.28250,-0.86769,0.38180
29.47174,0,0.00041,-0.00073,-0.00174,0.00070,-0.00007,-0.00121,-0.00099,-0.00122,-0.00525,0.00423,0.01661,-0.00410,-0.00542,-0.00034,0.00052,0.00268,0.00274,-0.00183,1.15214,0.72566,1.42145,-0.01840,0.70059,-0.54934,0.94370,1.50493,1.29318,-0.08315,-0.75244,0.07237,0.77372,0.68431,1.04456,-0.28172,-0.86749,0.38601
29.50136,0,0.00042,-0.00158,-0.00575,-0.00237,0.00283,-0.00538,-0.00087,-0.00089,-0.00541,0.00750,0.02300,-0.00600,-0.00510,-0.00027,0.00063,0.00156,0.00245,-0.00155,1.15255,0.72408,1.41570,-0.02169,0.70306,-0.55017,0.94283,1.50405,1.28777,-0.08515,-0.76710,0.07997,0.76862,0.68404,1.04519,-0.28153,-0.86766,0.38688
29.55512,0,-0.00022,-0.00055,-0.00465,-0.00383,0.00354,-0.00580,-0.00110,-0.00082,-0.00566,0.00279,0.01660,-0.00495,-0.00522,-0.00003,0.00114,0.00194,0.00383,-0.00050,1.15243,0.72328,1.40548,-0.02942,0.71010,-0.55025,0.94084,1.50276,1.27722,-0.08581,-0.78893,0.08833,0.75842,0.68372,1.04751,-0.28195,-0.86722,0.38996
