uptime,step,dPosLHX,dPosLHY,dPosLHZ,dRotLHX,dRotLHY,dRotLHZ,dPosHeadX,dPosHeadY,dPosHeadZ,dRotHeadX,dRotHeadY,dRotHeadZ,dPosRHX,dPosRHY,dPosRHZ,dRotRHX,dRotRHY,dRotRHZ,cPosLHX,cPosLHY,cPosLHZ,cRotLHX,cRotLHY,cRotLHZ,cPosHeadX,cPosHeadY,cPosHeadZ,cRotHeadX,cRotHeadY,cRotHeadZ,cPosRHX,cPosRHY,cPosRHZ,cRotRHX,cRotRHY,cRotRHZ
9.96027,0,-0.00024,0.00085,0.00118,-0.00724,0.00068,-0.03214,0.00179,-0.00487,0.00084,-0.00453,0.00246,0.00122,-0.00198,0.00193,0.00630,0.01123,0.00951,-0.01506,0.13772,0.70572,0.33101,-0.04934,0.77381,-0.56513,-0.15313,1.58507,0.31737,-0.03399,0.98960,0.06485,-0.44855,0.73724,0.23542,-0.12264,-0.87235,0.43972
10.00193,0,0.00223,0.00055,-0.00089,0.00070,0.00210,-0.00096,0.00144,0.00249,0.00006,-0.00023,0.00291,0.00098,0.00206,0.00080,0.00377,0.00360,-0.00246,-0.00794,0.14224,0.70904,0.33070,-0.07860,0.77875,-0.56642,-0.14826,1.58825,0.31657,-0.02966,0.99056,0.06478,-0.44607,0.74247,0.24949,-0.09578,-0.86957,0.44366
10.05761,0,0.00119,0.00147,-0.00064,-0.00313,0.00119,-0.00838,0.00088,-0.00074,-0.00014,-0.00243,0.00255,-0.00183,0.00106,-0.00010,0.00412,0.00035,0.00193,0.00689,0.15214,0.71482,0.32601,-0.06654,0.78279,-0.55841,-0.14384,1.58788,0.31571,-0.03262,0.99158,0.06382,-0.44068,0.74476,0.26282,-0.10495,-0.87009,0.43992
10.11304,0,0.00200,0.00097,-0.00005,-0.00002,-0.00300,0.00218,0.00015,0.00082,0.00017,0.00219,0.00039,-0.00062,0.00039,-0.00045,0.00311,0.00183,-0.00103,-0.00100,0.15802,0.71875,0.32582,-0.08634,0.78218,-0.56112,-0.14222,1.58989,0.31618,-0.02917,0.99238,0.05684,-0.43550,0.74306,0.27697,-0.11957,-0.86895,0.44470
10.15471,0,0.00072,-0.00017,0.00005,0.00017,-0.00204,-0.00442,-0.00040,0.00014,0.00043,-0.00034,0.00054,-0.00014,-0.00323,0.00031,0.00208,0.00380,0.01173,-0.00652,0.16128,0.71982,0.32555,-0.08866,0.78204,-0.56033,-0.14311,1.59009,0.31723,-0.02962,0.99268,0.05327,-0.44341,0.74285,0.28447,-0.12032,-0.85915,0.44889
10.21019,0,-0.00151,0.00040,-0.00068,-0.00384,0.00362,-0.00689,-0.00106,-0.00025,0.00034,-0.00110,0.00033,0.00007,-0.00065,0.00046,-0.00010,0.00157,0.00073,-0.01011,0.15920,0.72090,0.32538,-0.11546,0.77972,-0.56568,-0.14649,1.58958,0.31853,-0.03033,0.99256,0.05787,-0.45040,0.74518,0.28685,-0.10052,-0.85452,0.44511
10.25195,0,-0.00192,0.00153,-0.00122,-0.00601,0.00186,-0.00212,-0.00143,-0.00026,0.00013,-0.00135,0.00059,-0.00017,0.00074,0.00022,-0.00291,-0.00503,-0.00073,0.00368,0.15131,0.72474,0.31972,-0.11978,0.79664,-0.55014,-0.15072,1.58848,0.31929,-0.03004,0.99252,0.06006,-0.44958,0.74553,0.28077,-0.09823,-0.85761,0.43913
10.30748,0,-0.00521,0.00182,-0.00050,-0.00848,0.01073,-0.01379,-0.00196,-0.00087,0.00022,-0.00022,-0.00091,0.00017,0.00135,-0.00001,-0.00440,-0.00263,-0.00555,0.00142,0.13802,0.73247,0.31813,-0.14212,0.80924,-0.53782,-0.15776,1.58674,0.31946,-0.02972,0.99222,0.06291,-0.44271,0.74637,0.26455,-0.10191,-0.87122,0.42696
10.36316,0,-0.00099,0.00431,-0.00024,-0.00388,-0.00344,0.00863,-0.00252,-0.00010,0.00027,0.00243,-0.00168,0.00020,0.00077,0.00120,-0.00701,-0.00913,-0.00233,0.01044,0.12530,0.74625,0.31662,-0.13862,0.82657,-0.51805,-0.16714,1.58384,0.32063,-0.02674,0.99204,0.05641,-0.44091,0.75140,0.24118,-0.11878,-0.88411,0.40242
10.40457,2,-0.00150,0.00518,-0.00064,-0.00441,0.00041,0.01069,-0.00253,-0.00045,0.00023,-0.00085,-0.00227,0.00096,0.00284,0.00253,-0.00785,-0.01308,-0.01470,-0.00024,0.12285,0.76161,0.31449,-0.11985,0.83640,-0.49896,-0.17486,1.58313,0.32113,-0.02512,0.99144,0.05636,-0.43596,0.75322,0.22171,-0.12380,-0.89336,0.39548
10.46028,0,-0.00183,0.00643,-0.00171,-0.00602,-0.00066,0.00905,-0.00213,0.00533,-0.00143,-0.00693,-0.00182,-0.00093,0.00317,0.00380,-0.00646,-0.01439,-0.00974,0.00876,0.11537,0.78433,0.31044,-0.08785,0.84777,-0.47931,-0.18443,1.59339,0.32012,-0.02327,0.99029,0.05945,-0.42429,0.76498,0.19427,-0.12380,-0.91495,0.36414
10.50208,0,-0.00039,0.00715,-0.00059,0.00100,-0.00577,0.01725,-0.00160,0.00186,-0.00069,-0.00505,-0.00109,-0.00310,0.00426,0.00155,-0.00357,-0.00364,-0.01529,0.01666,0.11207,0.80657,0.30801,-0.06138,0.85309,-0.46250,-0.19060,1.58610,0.32261,-0.02758,0.99000,0.05530,-0.41229,0.77382,0.18110,-0.15618,-0.92132,0.34991
10.55747,0,-0.00390,0.01027,-0.00573,-0.02044,0.00698,0.00278,-0.00099,-0.00075,0.00007,-0.00152,-0.00092,-0.00018,0.00154,0.00331,-0.00376,-0.00605,-0.00096,0.00048,0.10288,0.84079,0.29412,-0.01556,0.87109,-0.42056,-0.19557,1.58685,0.32414,-0.03401,0.98999,0.05537,-0.40241,0.78586,0.16537,-0.16425,-0.92569,0.33898
10.61304,0,-0.00282,0.00770,-0.00384,-0.00823,0.00076,-0.00335,-0.00017,-0.00022,0.00072,0.00186,0.00109,-0.00098,0.00053,0.00217,-0.00119,-0.00055,0.00143,-0.00201,0.08694,0.87555,0.27520,-0.04333,0.90075,-0.37163,-0.19719,1.58809,0.32629,-0.03385,0.99045,0.05023,-0.39685,0.79787,0.15646,-0.15262,-0.93376,0.32233
10.65464,0,-0.00131,0.01017,-0.00465,-0.01096,-0.00054,0.01893,0.00040,0.00021,0.00071,0.00103,-0.00071,0.00079,-0.00050,-0.00046,0.00066,0.00301,0.00280,-0.00095,0.08282,0.90242,0.26248,-0.01481,0.90878,-0.34056,-0.19598,1.58798,0.32846,-0.03281,0.99061,0.04889,-0.39765,0.79979,0.15592,-0.15112,-0.93342,0.32296
10.71022,0,-0.00226,0.01081,-0.00496,-0.01312,0.00420,0.01165,0.00093,0.00002,0.00080,-0.00015,-0.00108,-0.00010,-0.00034,-0.00115,0.00165,0.00178,0.00036,-0.00119,0.07467,0.94531,0.24291,0.02217,0.92634,-0.28242,-0.19305,1.58751,0.33174,-0.03150,0.99025,0.04775,-0.39928,0.79611,0.16191,-0.15157,-0.93082,0.32915
10.75202,0,-0.00125,0.00939,-0.00389,-0.01054,-0.00019,0.00997,0.00110,-0.00032,0.00102,-0.00037,-0.00157,0.00030,0.00105,-0.00124,0.00195,0.00129,-0.00084,0.00171,0.06894,0.97499,0.22948,0.03878,0.93730,-0.24109,-0.18989,1.58672,0.33463,-0.03096,0.98960,0.04949,-0.39787,0.79370,0.16537,-0.15260,-0.92963,0.33224
10.80746,0,0.00154,0.01015,-0.00306,-0.01504,-0.00429,0.01743,0.00149,-0.00031,0.00106,-0.00145,0.00046,-0.00072,-0.00068,0.00106,-0.00064,-0.00057,0.00038,-0.00623,0.07242,1.01213,0.21831,0.07548,0.93705,-0.18866,-0.18449,1.58559,0.33882,-0.03266,0.98916,0.05221,-0.39674,0.79021,0.17418,-0.16163,-0.92814,0.33191
10.86314,1,-0.00085,0.00922,-0.00356,-0.00987,0.00739,0.01206,0.00169,-0.00050,0.00101,-0.00052,0.00107,-0.00091,-0.00042,0.00221,0.00130,-0.00251,0.00585,-0.00172,0.06902,1.04301,0.20404,0.11098,0.94167,-0.16252,-0.17781,1.58382,0.34297,-0.03682,0.98941,0.05578,-0.39987,0.79217,0.18461,-0.15421,-0.92688,0.33382
10.90501,0,-0.00069,0.01072,-0.00256,-0.02177,0.01142,-0.00061,0.00203,0.00030,0.00102,0.00032,0.00357,-0.00236,0.00127,0.00652,0.00023,-0.00686,0.00086,-0.01474,0.06714,1.07229,0.19508,0.11470,0.95382,-0.11124,-0.17205,1.58249,0.34619,-0.04286,0.99006,0.05601,-0.39833,0.80807,0.18609,-0.13502,-0.93569,0.31269
10.96027,0,-0.00173,0.00442,-0.00287,-0.00226,0.00838,-0.01298,0.00205,0.00256,0.00007,-0.00734,0.00341,-0.00110,0.00239,0.00926,0.00033,-0.01313,0.00413,0.00308,0.06143,1.10074,0.18452,0.10462,0.96797,-0.07494,-0.16444,1.59078,0.34810,-0.05050,0.99104,0.05944,-0.39114,0.83602,0.18745,-0.13114,-0.94578,0.27902
11.00192,0,-0.00029,0.00435,-0.00174,0.00000,0.00505,0.00382,0.00130,0.00285,-0.00028,-0.00271,0.00054,0.00307,0.00254,0.01018,0.00037,-0.00492,0.00134,-0.01872,0.06084,1.11471,0.17758,0.10802,0.97059,-0.06752,-0.15992,1.58383,0.35115,-0.04278,0.99183,0.05921,-0.38454,0.86494,0.18957,-0.10566,-0.95372,0.25640
11.05744,0,0.00063,0.00148,-0.00037,-0.00183,0.00002,-0.00373,0.00093,-0.00059,0.00057,-0.00165,0.00066,0.00206,0.00469,0.00898,-0.00019,-0.01113,-0.00483,-0.00065,0.06195,1.12777,0.17563,0.11510,0.97329,-0.05582,-0.15650,1.58778,0.35388,-0.03598,0.99270,0.05873,-0.36909,0.90228,0.18881,-0.08145,-0.96609,0.21786
11.11279,0,0.00113,-0.00173,-0.00025,0.00432,-0.00447,-0.00466,-0.00021,0.00127,0.00063,0.00240,0.00019,0.00159,0.00441,0.00870,-0.00032,-0.01107,-0.00530,0.00073,0.06573,1.12640,0.17464,0.10816,0.97239,-0.06209,-0.15639,1.59071,0.35635,-0.03453,0.99314,0.05570,-0.35064,0.93779,0.18837,-0.08097,-0.97756,0.17420
11.15442,0,0.00142,0.00005,-0.00108,0.00245,-0.00226,-0.00118,-0.00069,0.00024,0.00074,-0.00038,0.00018,-0.00098,0.00233,0.00874,-0.00046,-0.00809,-0.00054,-0.00581,0.06713,1.11835,0.17603,0.10926,0.96987,-0.07244,-0.15795,1.59155,0.35864,-0.03410,0.99323,0.05347,-0.34151,0.96447,0.18705,-0.07287,-0.98367,0.14417
11.21009,0,0.00103,-0.00144,0.00025,0.00267,-0.00330,0.00150,-0.00095,0.00009,0.00052,-0.00208,0.00029,-0.00002,0.00134,0.00933,-0.00083,-0.01170,-0.00145,-0.00863,0.07290,1.10936,0.17415,0.10152,0.96521,-0.09665,-0.16157,1.59230,0.36086,-0.03790,0.99294,0.06064,-0.33694,1.00091,0.18344,-0.03746,-0.98968,0.10940
11.25204,0,-0.00110,0.00084,0.00013,-0.00347,0.00368,-0.00092,-0.00112,0.00005,0.00032,-0.00023,0.00015,-0.00044,0.00008,0.00721,-0.00097,-0.00556,0.00293,-0.00797,0.07249,1.10901,0.17580,0.10709,0.96563,-0.09128,-0.16506,1.59207,0.36173,-0.03843,0.99269,0.06436,-0.33533,1.02390,0.18053,-0.02965,-0.99207,0.08304
11.30729,0,0.00076,-0.00164,0.00068,0.00178,-0.00678,-0.00325,-0.00168,-0.00057,0.00005,-0.00027,-0.00119,-0.00060,0.00025,0.00724,-0.00100,-0.00895,0.00032,-0.00368,0.07348,1.10202,0.17771,0.08232,0.96414,-0.10283,-0.17097,1.59090,0.36210,-0.04051,0.99221,0.06557,-0.33523,1.05296,0.17672,0.00268,-0.99414,0.05156
11.36298,0,-0.00026,-0.00068,0.00130,0.00291,-0.00324,0.00360,-0.00197,-0.00109,0.00014,0.00054,-0.00195,0.00017,-0.00088,0.00471,-0.00130,-0.00991,0.00421,0.00372,0.07583,1.10064,0.18322,0.10156,0.95772,-0.09700,-0.17841,1.58760,0.36257,-0.03575,0.99168,0.06482,-0.33269,1.07887,0.17417,0.00434,-0.99640,0.01691
11.40483,2,-0.00083,0.00049,0.00118,-0.00451,-0.00339,-0.00434,-0.00219,0.00055,0.00000,0.00093,-0.00249,0.00104,-0.00317,0.00196,-0.00243,-0.00121,0.01035,-0.00179,0.07370,1.10099,0.18677,0.09369,0.95656,-0.09333,-0.18487,1.58578,0.36310,-0.03283,0.99113,0.06368,-0.34009,1.08520,0.16680,0.01008,-0.99406,0.02001
11.45979,0,-0.00007,-0.00043,0.00130,0.00037,-0.00533,0.00270,-0.00197,-0.00061,0.00033,-0.00065,-0.00300,0.00203,0.00084,0.00404,-0.00180,-0.00806,-0.00824,-0.00144,0.07294,1.10200,0.19214,0.10031,0.95148,-0.08080,-0.19332,1.58422,0.36402,-0.02586,0.98986,0.06608,-0.33565,1.10020,0.15958,0.05052,-0.99730,-0.01211
11.50184,0,-0.00157,-0.00049,0.00132,0.00274,-0.00346,0.00020,-0.00170,0.00196,-0.00008,-0.00398,-0.00191,0.00012,0.00129,0.00131,-0.00202,-0.00326,-0.00987,0.00870,0.07040,1.10016,0.19700,0.10853,0.94484,-0.08867,-0.19888,1.59171,0.36309,-0.02194,0.98852,0.06958,-0.33345,1.11222,0.15616,0.00432,-0.99715,-0.06692
11.55740,0,-0.00249,0.00205,0.00231,0.00482,-0.00061,0.00731,-0.00121,0.00012,0.00030,-0.00002,-0.00027,-0.00338,0.00010,-0.00024,-0.00180,0.00300,-0.00624,0.00399,0.06363,1.10187,0.20392,0.13394,0.93455,-0.10600,-0.20429,1.59076,0.36361,-0.02941,0.98797,0.06297,-0.33275,1.10612,0.14478,-0.00113,-0.99968,-0.02445
11.61255,0,-0.00385,0.00373,0.00131,-0.00825,0.01200,-0.00444,-0.00030,-0.00008,0.00009,-0.00125,-0.00085,0.00093,-0.00010,0.00084,-0.00032,-0.00158,-0.00438,-0.00221,0.04851,1.11785,0.21102,0.13458,0.94719,-0.08135,-0.20692,1.58812,0.36370,-0.02870,0.98726,0.06680,-0.33768,1.11072,0.14192,-0.00003,-0.99929,-0.03734
11.65378,0,-0.00152,-0.00076,0.00027,-0.00063,0.00374,-0.01435,0.00031,-0.00054,0.00044,0.00205,-0.00011,-0.00011,-0.00018,-0.00105,-0.00020,-0.00074,-0.00127,0.00533,0.04130,1.12039,0.21307,0.10199,0.95763,-0.07486,-0.20690,1.58922,0.36425,-0.02731,0.98732,0.06292,-0.33770,1.11036,0.14195,-0.00487,-0.99899,-0.04432
11.70994,0,0.00354,-0.00083,-0.00152,0.00262,-0.00471,0.01286,0.00086,0.00002,0.00035,0.00026,-0.00075,0.00038,0.00063,0.00014,0.00121,0.00297,0.00045,-0.00903,0.04740,1.11887,0.21370,0.10576,0.95264,-0.08246,-0.20598,1.58946,0.36520,-0.02918,0.98733,0.05791,-0.34049,1.10622,0.14196,-0.00969,-0.99917,-0.03591
11.75137,0,0.00017,0.00366,0.00029,-0.00390,0.00455,0.00247,0.00139,-0.00012,0.00024,-0.00059,-0.00028,-0.00023,0.00038,0.00073,0.00063,-0.00024,0.00279,-0.00321,0.04799,1.12958,0.21877,0.12604,0.95236,-0.07411,-0.20069,1.58924,0.36614,-0.02850,0.98690,0.05991,-0.34236,1.10796,0.14248,0.01456,-0.99910,-0.03041
11.80705,0,-0.00038,0.00296,-0.00060,-0.00439,0.00562,0.00238,0.00173,-0.00045,0.00036,0.00012,0.00057,-0.00011,0.00064,0.00004,0.00036,-0.00108,0.00213,-0.00107,0.04749,1.14263,0.21750,0.12275,0.95805,-0.05009,-0.19477,1.58775,0.36730,-0.02889,0.98690,0.06068,-0.33839,1.10870,0.14454,0.00437,-0.99854,-0.03861
11.86262,0,-0.00025,0.00280,-0.00188,-0.00319,0.00776,0.00312,0.00239,-0.00109,0.00041,0.00033,0.00128,-0.00059,0.00172,-0.00039,0.00063,0.00012,0.00320,-0.00015,0.04582,1.15368,0.21062,0.13239,0.96458,-0.03067,-0.18578,1.58409,0.36933,-0.02962,0.98767,0.05812,-0.33274,1.10707,0.14700,0.02032,-0.99799,-0.03344
11.90387,0,0.00000,0.00454,-0.00106,-0.00871,0.00890,0.00648,0.00268,-0.00129,0.00049,-0.00052,0.00245,-0.00166,0.00169,0.00026,0.00089,-0.00265,0.00250,-0.00162,0.04486,1.16604,0.20619,0.13740,0.96942,-0.00353,-0.17812,1.58048,0.37085,-0.03411,0.98839,0.05761,-0.32759,1.10664,0.14894,0.02369,-0.99747,-0.03497
11.95939,0,0.00079,0.00050,-0.00210,0.00530,0.00433,0.00227,0.00252,-0.00027,0.00049,0.00297,0.00413,-0.00279,0.00226,0.00037,0.00085,-0.00114,0.00267,0.00318,0.04841,1.17754,0.20074,0.15870,0.97066,0.01765,-0.16713,1.58113,0.37266,-0.04419,0.99034,0.05270,-0.31849,1.10889,0.15302,0.01769,-0.99658,-0.04692
12.00112,1,0.00148,-0.00046,-0.00245,0.00581,-0.00275,-0.01128,0.00229,-0.00434,0.00089,0.00254,0.00289,0.00207,0.00137,0.00082,0.00080,0.00327,0.00510,-0.00096,0.05122,1.17307,0.19138,0.12901,0.97509,-0.02165,-0.15972,1.57955,0.37366,-0.04332,0.99152,0.05534,-0.31296,1.11021,0.15513,0.01449,-0.99618,-0.03867
12.05674,0,-0.00194,0.00527,0.00133,-0.00929,0.02324,0.00726,0.00143,-0.00055,0.00033,0.00390,0.00125,0.00166,0.00132,0.00163,0.00267,0.00301,-0.00103,-0.00729,0.05344,1.19044,0.19321,0.15163,0.97778,0.02505,-0.15279,1.58539,0.37331,-0.03349,0.99222,0.06096,-0.31216,1.11816,0.16433,0.05693,-0.99314,-0.03081
12.11229,0,0.00291,-0.00139,0.00035,0.00277,-0.01184,-0.00040,0.00052,0.00200,-0.00027,0.00196,-0.00019,0.00096,0.00047,-0.00029,-0.00007,-0.00195,-0.00423,0.00399,0.05613,1.18435,0.19234,0.09901,0.98301,-0.01028,-0.14876,1.58921,0.37244,-0.03091,0.99253,0.06095,-0.30471,1.12187,0.17152,0.04031,-0.99473,-0.04057
12.15399,0,0.00114,0.00037,-0.00022,0.00540,0.00360,0.00621,0.00009,0.00032,-0.00019,0.00140,-0.00102,-0.00030,0.00209,0.00113,0.00158,0.00330,-0.00443,-0.00268,0.05792,1.18456,0.19387,0.12620,0.98003,-0.00770,-0.14734,1.59034,0.37224,-0.02887,0.99267,0.05704,-0.29710,1.12539,0.17799,0.04765,-0.99566,-0.03415
12.20943,0,0.00026,0.00112,0.00062,-0.00228,-0.00076,0.00286,-0.00038,-0.00058,-0.00001,-0.00051,0.00110,-0.00133,0.00080,0.00262,0.00071,-0.00263,-0.00178,0.00010,0.06029,1.18510,0.19471,0.14462,0.97699,-0.01655,-0.14808,1.58985,0.37231,-0.03560,0.99296,0.05361,-0.29211,1.13447,0.18184,0.03299,-0.99650,-0.04316
12.25107,0,-0.00133,0.00161,0.00051,-0.00439,0.00484,-0.00046,-0.00074,-0.00050,-0.00012,-0.00017,0.00114,-0.00027,0.00021,0.00221,0.00003,-0.00045,-0.00122,-0.00400,0.05719,1.19055,0.19690,0.14691,0.97808,0.00098,-0.14845,1.58973,0.37200,-0.03518,0.99305,0.05583,-0.29261,1.14253,0.18223,0.05253,-0.99560,-0.04874
12.30678,0,-0.00042,0.00130,0.00063,-0.00980,-0.00578,-0.01386,-0.00146,-0.00037,-0.00019,0.00052,0.00034,0.00078,0.00069,0.00202,-0.00087,-0.00520,-0.00443,-0.00027,0.05285,1.19504,0.19876,0.09800,0.98259,0.02058,-0.15473,1.58633,0.37138,-0.03369,0.99345,0.05504,-0.28989,1.15021,0.17895,0.04562,-0.99584,-0.06331
12.36269,0,-0.00122,0.00138,0.00092,-0.00101,0.00028,0.00703,-0.00221,-0.00089,-0.00006,0.00029,0.00179,0.00125,0.00085,0.00079,-0.00181,0.00214,-0.00569,-0.00231,0.04869,1.20132,0.20202,0.08482,0.98128,0.04089,-0.16218,1.58326,0.37089,-0.03151,0.99420,0.05341,-0.28759,1.15451,0.17204,0.05857,-0.99609,-0.06046
12.40437,0,-0.00149,0.00225,0.00128,-0.00790,-0.00421,-0.00741,-0.00273,0.00003,-0.00018,0.00192,0.00231,0.00055,0.00009,-0.00090,-0.00299,0.00539,-0.00067,0.00718,0.04468,1.20692,0.20545,0.07738,0.97946,0.05321,-0.17004,1.58174,0.37055,-0.02844,0.99493,0.05030,-0.28594,1.15333,0.16451,0.05054,-0.99748,-0.04816
12.46022,2,-0.00294,0.00245,0.00078,-0.00509,0.00279,-0.00219,-0.00238,-0.00003,0.00002,0.00003,0.00090,0.00243,0.00017,-0.00043,-0.00268,0.00146,-0.01078,-0.01069,0.03349,1.21848,0.20995,0.04235,0.97923,0.08427,-0.18056,1.58299,0.36978,-0.02205,0.99580,0.04823,-0.28841,1.14375,0.14900,0.07532,-0.99713,-0.00653
12.50196,0,-0.00184,0.00167,0.00059,-0.00030,-0.00257,0.00009,-0.00211,0.00295,-0.00100,-0.00631,0.00161,0.00030,-0.00004,0.00090,-0.00165,-0.00814,-0.00541,0.01084,0.02658,1.22407,0.21222,0.04312,0.97880,0.08786,-0.18729,1.59300,0.36756,-0.01766,0.99612,0.04855,-0.28636,1.14467,0.14345,0.06637,-0.99681,-0.02241
12.55739,0,-0.00177,0.00214,0.00179,0.00328,0.00048,0.01363,-0.00173,0.00288,-0.00035,-0.00364,0.00274,-0.00415,-0.00050,0.00015,-0.00089,0.00626,-0.00769,-0.00639,0.02291,1.22817,0.21432,0.07588,0.97466,0.06975,-0.19505,1.58905,0.36763,-0.02126,0.99620,0.05263,-0.28766,1.14926,0.13948,0.03805,-0.99713,-0.03454
12.61296,0,-0.00266,0.00095,0.00124,-0.00102,0.00440,-0.00115,-0.00101,-0.00062,-0.00023,-0.00229,-0.00061,0.00098,0.00032,-0.00107,-0.00131,0.00165,0.00029,0.01275,0.00994,1.23719,0.22268,0.09599,0.97825,0.08507,-0.19949,1.58803,0.36717,-0.02071,0.99630,0.05373,-0.28767,1.15044,0.13720,0.02399,-0.99642,-0.03989
12.65453,0,-0.00157,-0.00029,0.00033,-0.00162,0.00142,-0.01285,-0.00022,0.00093,-0.00007,0.00184,0.00083,-0.00050,-0.00125,0.00074,0.00021,-0.00119,-0.00030,-0.00900,0.00380,1.23623,0.22413,0.06177,0.98166,0.08477,-0.20104,1.58752,0.36712,-0.02064,0.99644,0.05232,-0.28983,1.15069,0.13640,0.02933,-0.99632,-0.04072
12.71028,0,-0.00011,0.00028,-0.00024,0.00178,0.00145,0.00183,0.00049,0.00057,0.00006,0.00031,-0.00058,-0.00105,-0.00122,-0.00041,-0.00077,0.00088,0.00265,0.00270,0.00244,1.23865,0.22567,0.06301,0.98205,0.09256,-0.20001,1.58894,0.36748,-0.02228,0.99665,0.04654,-0.29201,1.14967,0.13736,0.03438,-0.99713,-0.03569
12.75192,0,0.00050,0.00052,0.00001,-0.00113,-0.00115,0.00021,0.00075,0.00001,0.00012,-0.00143,-0.00020,0.00016,-0.00006,-0.00046,0.00043,0.00217,0.00061,-0.00455,0.00582,1.23841,0.22391,0.06273,0.98116,0.08886,-0.19971,1.58897,0.36756,-0.02431,0.99643,0.04878,-0.29403,1.14740,0.13699,0.03695,-0.99773,-0.02968
12.80752,0,0.00037,0.00104,0.00029,-0.00231,0.00130,0.00323,0.00128,-0.00022,0.00003,0.00006,0.00029,-0.00027,0.00037,-0.00037,0.00063,-0.00092,0.00163,0.00251,0.00568,1.24517,0.22595,0.06775,0.98068,0.10392,-0.19424,1.58742,0.36779,-0.02414,0.99622,0.05125,-0.29363,1.14599,0.14092,0.04574,-0.99765,-0.02880
12.86296,0,0.00093,-0.00032,-0.00082,-0.00023,0.00002,0.00319,0.00158,-0.00090,0.00035,0.00015,0.00172,-0.00072,0.00043,-0.00105,0.00111,0.00210,0.00304,-0.00057,0.00828,1.24627,0.22442,0.07818,0.97941,0.11573,-0.18852,1.58556,0.36863,-0.02568,0.99649,0.05064,-0.29198,1.14119,0.14588,0.04792,-0.99815,-0.02453
12.90476,1,0.00220,-0.00518,-0.00427,0.02316,-0.00387,-0.00157,0.00187,-0.00138,0.00071,0.00047,0.00201,-0.00091,0.00032,0.00058,0.00173,-0.00148,0.00324,0.00000,0.01261,1.23760,0.21685,0.08474,0.98204,0.07867,-0.18335,1.58266,0.37019,-0.02747,0.99687,0.04786,-0.29103,1.14182,0.15061,0.04904,-0.99823,-0.02833
12.96021,0,0.00103,0.00119,-0.00033,-0.01008,0.00869,0.00511,0.00196,0.00159,0.00033,0.00180,0.00382,-0.00170,0.00105,0.00199,0.00218,-0.00658,0.00252,0.00488,0.01771,1.23341,0.21110,0.08017,0.98419,0.07547,-0.17578,1.58010,0.37262,-0.03576,0.99735,0.04446,-0.28729,1.14942,0.15962,0.03550,-0.99801,-0.05110
13.00201,0,0.00048,-0.00037,-0.00144,-0.00068,0.00969,0.00095,0.00180,0.00157,0.00018,0.00055,0.00375,-0.00147,0.00072,0.00224,0.00192,-0.00513,0.00491,0.00480,0.01959,1.23638,0.20915,0.09149,0.98478,0.10170,-0.16982,1.58038,0.37444,-0.04231,0.99765,0.04317,-0.28471,1.15597,0.16559,0.02371,-0.99729,-0.06957
13.05742,0,0.00207,0.00059,-0.00097,-0.00252,-0.00286,-0.00182,0.00094,0.00178,-0.00056,-0.00493,0.00071,0.00369,-0.00086,0.00243,0.00199,0.00100,0.00922,-0.00331,0.02602,1.23088,0.19972,0.06332,0.98846,0.07888,-0.16325,1.57915,0.37488,-0.03967,0.99760,0.05322,-0.28502,1.16575,0.17293,0.02941,-0.99647,-0.07292
13.11289,0,-0.00007,-0.00114,-0.00114,0.00448,0.00377,0.00272,0.00067,0.00021,-0.00011,-0.00075,0.00150,0.00236,0.00059,0.00128,0.00243,0.00289,0.00095,-0.00467,0.02637,1.23084,0.19762,0.08018,0.98976,0.07959,-0.15961,1.58224,0.37578,-0.03043,0.99828,0.04878,-0.28677,1.17260,0.18296,0.07181,-0.99465,-0.06080
13.15482,0,-0.00006,-0.00097,-0.00056,0.00211,-0.00351,-0.00226,0.00015,0.00114,0.00013,0.00193,0.00123,0.00194,0.00188,0.00218,0.00270,-0.00496,-0.00330,0.00517,0.02613,1.22586,0.19400,0.07442,0.99088,0.06269,-0.15871,1.58415,0.37607,-0.02720,0.99844,0.04817,-0.28259,1.17886,0.19154,0.06160,-0.99456,-0.07419
13.21032,0,-0.00155,0.00069,0.00027,0.00147,0.00148,0.00175,-0.00071,0.00025,0.00041,0.00189,0.00112,-0.00111,0.00076,0.00229,0.00168,-0.00327,-0.00315,0.00057,0.02207,1.22759,0.19515,0.08337,0.99041,0.06069,-0.16050,1.58573,0.37691,-0.02541,0.99880,0.04153,-0.27658,1.18688,0.19945,0.05642,-0.99474,-0.08254
13.25182,0,-0.00174,0.00074,0.00031,-0.00089,0.00177,-0.00107,-0.00082,-0.00009,0.00032,-0.00090,0.00029,-0.00036,-0.00096,0.00251,0.00061,-0.00320,0.00267,0.00232,0.01659,1.23034,0.19657,0.07846,0.99107,0.06363,-0.16320,1.58576,0.37781,-0.02779,0.99875,0.04135,-0.27769,1.19440,0.20213,0.04578,-0.99419,-0.09382
13.30752,0,-0.00157,0.00050,0.00008,-0.00259,0.00114,0.00070,-0.00132,-0.00020,0.00032,-0.00133,-0.00022,0.00060,-0.00196,0.00038,-0.00059,0.00379,0.00032,-0.00846,0.00805,1.23411,0.19780,0.08526,0.99044,0.07526,-0.16778,1.58464,0.37923,-0.02705,0.99847,0.04823,-0.28737,1.20071,0.20154,0.08279,-0.99195,-0.09012
